airline,airport,type,period_mins,amplitude
AA,AMA,Departure,42.35294117647059,1.667402780233574
AA,AMA,Departure,41.14285714285714,1.601372863925289
AA,AMA,Departure,40,1.5871497152554086
AA,AMA,Departure,38.91891891891892,1.4561017609352591
AA,AMA,Departure,37.89473684210526,1.3500956305717342
AA,AMA,Departure,36.92307692307692,1.232113691487272
AA,AMA,Departure,36,1.1244596081259217
AA,AMA,Departure,35.1219512195122,1.0164683403904027
AA,AMA,Departure,34.285714285714285,0.9072101458409527
AA,AMA,Departure,33.48837209302325,0.8143764279571746
AA,AMA,Departure,32.72727272727273,0.7421111650900286
AA,AMA,Departure,32,0.6438671869230286
AA,AMA,Departure,31.30434782608696,0.5912680574290279
AA,AMA,Departure,30.638297872340424,0.5295903135664213
AA,AMA,Departure,30,0.4754107209944645
AA,AMA,Departure,29.38775510204082,0.4346534156721451
AA,AMA,Departure,28.799999999999997,0.3873954632441978
AA,AMA,Departure,28.235294117647058,0.35302728267312816
AA,AMA,Departure,27.692307692307693,0.31948972931962066
AA,AMA,Departure,27.169811320754715,0.2952739302251521
AA,AMA,Departure,26.666666666666668,0.26346725353576955
AA,AMA,Departure,26.18181818181818,0.2480432826354363
AA,AMA,Departure,25.714285714285715,0.2238671285866704
AA,AMA,Departure,25.263157894736842,0.2068064908877162
AA,AMA,Departure,24.82758620689655,0.19349922536311154
AA,AMA,Departure,24.406779661016948,0.17908885553371987
AA,AMA,Departure,24,0.16921387908124969
AA,AMA,Departure,23.606557377049178,0.15911275263493024
AA,AMA,Departure,23.225806451612904,0.153802560897506
AA,AMA,Departure,22.857142857142858,0.14339149819890937
AA,AMA,Departure,22.5,0.14025477834748185
AA,AMA,Departure,22.153846153846153,0.13225088054566936
AA,AMA,Departure,21.81818181818182,0.12773427210632582
AA,AMA,Departure,21.492537313432834,0.12404931995576869
AA,AMA,Departure,21.176470588235293,0.12092992811327807
AA,AMA,Departure,20.869565217391305,0.11937436591501133
AA,AMA,Departure,20.57142857142857,0.11792771754548305
AA,AMA,Departure,20.281690140845072,0.11958747634948258
AA,AMA,Arrival,1440,2.82234397665693
AA,AMA,Arrival,720,2.5373315335302706
AA,AMA,Arrival,480,2.2895013470453414
AA,AMA,Arrival,360,2.1259182748411316
AA,AMA,Arrival,288,2.045097152096386
AA,AMA,Arrival,240,2.049445028985482
AA,AMA,Arrival,205.71428571428572,2.0768471525192562
AA,AMA,Arrival,180,2.080135002227326
AA,AMA,Arrival,160,2.0475561982565997
AA,AMA,Arrival,144,1.9387877254931856
AA,AMA,Arrival,130.9090909090909,1.7239003812771911
AA,AMA,Arrival,120,1.4692880416565441
AA,AMA,Arrival,110.76923076923077,1.2692614170943113
AA,AMA,Arrival,102.85714285714286,1.143067510348676
AA,AMA,Arrival,96,1.0710635516277984
AA,AMA,Arrival,90,1.0810645866253523
AA,AMA,Arrival,84.70588235294117,1.1564615835632217
AA,AMA,Arrival,80,1.1874337595762787
AA,AMA,Arrival,75.78947368421052,1.093764514561788
AA,AMA,Arrival,72,0.9255563060124428
AA,AMA,Arrival,68.57142857142857,0.7524449357295496
AA,AMA,Arrival,65.45454545454545,0.5683615575760376
AA,AMA,Arrival,62.60869565217392,0.39061908211388363
AA,AMA,Arrival,60,0.32655283355666653
AA,AMA,Arrival,57.599999999999994,0.3372523082654369
AA,AMA,Arrival,55.38461538461539,0.33775461905357756
AA,AMA,Arrival,53.333333333333336,0.3251464071167885
AA,AMA,Arrival,51.42857142857143,0.2866596392754381
AA,AMA,Arrival,49.6551724137931,0.27673851425921064
AA,AMA,Arrival,48,0.3042557702787675
AA,AMA,Arrival,46.45161290322581,0.29334484783008036
AA,AMA,Arrival,45,0.26276710666623243
AA,AMA,Arrival,43.63636363636364,0.22542060718138948
AA,AMA,Arrival,42.35294117647059,0.1958642763355335
AA,AMA,Arrival,41.14285714285714,0.19249379016615978
AA,AMA,Arrival,40,0.20737834124776758
AA,AMA,Arrival,38.91891891891892,0.18163262180799
AA,AMA,Arrival,37.89473684210526,0.10578552940058296
AA,AMA,Arrival,36.92307692307692,0.06353220338806959
AA,AMA,Arrival,36,0.0626595639322926
AA,AMA,Arrival,35.1219512195122,0.05248474447806781
AA,AMA,Arrival,34.285714285714285,0.038933037956100335
AA,AMA,Arrival,33.48837209302325,0.037730755613810375
AA,AMA,Arrival,32.72727272727273,0.037113645330483454
AA,AMA,Arrival,32,0.03741971188581658
AA,AMA,Arrival,31.30434782608696,0.044158678649203156
AA,AMA,Arrival,30.638297872340424,0.05404068488679786
AA,AMA,Arrival,30,0.05538077026496043
AA,AMA,Arrival,29.38775510204082,0.04507071618418162
AA,AMA,Arrival,28.799999999999997,0.03830387885708382
AA,AMA,Arrival,28.235294117647058,0.032802275471509344
AA,AMA,Arrival,27.692307692307693,0.027869645040988458
AA,AMA,Arrival,27.169811320754715,0.019372307511743174
AA,AMA,Arrival,26.666666666666668,0.012831983840388833
AA,AMA,Arrival,26.18181818181818,0.011267845769275621
AA,AMA,Arrival,25.714285714285715,0.002737352800385838
AA,AMA,Arrival,25.263157894736842,0.003145872421155645
AA,AMA,Arrival,24.82758620689655,0.0029335550635766912
AA,AMA,Arrival,24.406779661016948,0.011152472500486198
AA,AMA,Arrival,24,0.0115711581593459
AA,AMA,Arrival,23.606557377049178,0.007941366514519746
AA,AMA,Arrival,23.225806451612904,0.005580133114234283
AA,AMA,Arrival,22.857142857142858,0.004257865869068037
AA,AMA,Arrival,22.5,0.007560443062419437
AA,AMA,Arrival,22.153846153846153,0.007277116365670536
AA,AMA,Arrival,21.81818181818182,0.008444002986778203
AA,AMA,Arrival,21.492537313432834,0.0038095839691037964
AA,AMA,Arrival,21.176470588235293,0.004971665089222364
AA,AMA,Arrival,20.869565217391305,0.008229138077554713
AA,AMA,Arrival,20.57142857142857,0.007020290970132649
AA,AMA,Arrival,20.281690140845072,0.006678722070240434
AA,ATL,Departure,1440,63.426569792210884
AA,ATL,Departure,720,51.88021022787427
AA,ATL,Departure,480,13.823508518803608
AA,ATL,Departure,360,36.55396739368081
AA,ATL,Departure,288,25.604341283226336
AA,ATL,Departure,240,15.18099376654048
AA,ATL,Departure,205.71428571428572,7.549363891710286
AA,ATL,Departure,180,7.743416975051598
AA,ATL,Departure,160,3.770410233731125
AA,ATL,Departure,144,17.79891213012973
AA,ATL,Departure,130.9090909090909,7.285646589426839
AA,ATL,Departure,120,24.93376107985229
AA,ATL,Departure,110.76923076923077,8.436562479546522
AA,ATL,Departure,102.85714285714286,18.230672868579042
AA,ATL,Departure,96,17.499252690392723
AA,ATL,Departure,90,16.946675094390624
AA,ATL,Departure,84.70588235294117,16.669620278657362
AA,ATL,Departure,80,6.265717543552067
AA,ATL,Departure,75.78947368421052,2.9069668377331013
AA,ATL,Departure,72,14.990139502722238
AA,ATL,Departure,68.57142857142857,21.636035707564464
AA,ATL,Departure,65.45454545454545,30.375540221975186
AA,ATL,Departure,62.60869565217392,33.236487903507275
AA,ATL,Departure,60,20.45694277634034
AA,ATL,Departure,57.599999999999994,25.488066511042387
AA,ATL,Departure,55.38461538461539,23.53360534680429
AA,ATL,Departure,53.333333333333336,16.664471721634726
AA,ATL,Departure,51.42857142857143,3.393609367037828
AA,ATL,Departure,49.6551724137931,15.105864032642476
AA,ATL,Departure,48,20.41567374500271
AA,ATL,Departure,46.45161290322581,12.503733199871313
AA,ATL,Departure,45,19.307108067421115
AA,ATL,Departure,43.63636363636364,12.861975604505218
AA,ATL,Departure,42.35294117647059,6.83009960183413
AA,ATL,Departure,41.14285714285714,9.55727656446192
AA,ATL,Departure,40,3.318596251832485
AA,ATL,Departure,38.91891891891892,7.779079031023514
AA,ATL,Departure,37.89473684210526,3.211934253471394
AA,ATL,Departure,36.92307692307692,6.54734957774989
AA,ATL,Departure,36,7.559520875477127
AA,ATL,Departure,35.1219512195122,3.012411270460983
AA,ATL,Departure,34.285714285714285,4.870259048321343
AA,ATL,Departure,33.48837209302325,0.38280004979029925
AA,ATL,Departure,32.72727272727273,5.199472413296736
AA,ATL,Departure,32,3.503821571924997
AA,ATL,Departure,31.30434782608696,4.271631458082001
AA,ATL,Departure,30.638297872340424,2.729908272149303
AA,ATL,Departure,30,2.110029366970541
AA,ATL,Departure,29.38775510204082,2.7161726712993817
AA,ATL,Departure,28.799999999999997,2.9195257928713905
AA,ATL,Departure,28.235294117647058,2.6389886927334443
AA,ATL,Departure,27.692307692307693,1.5339991984357089
AA,ATL,Departure,27.169811320754715,2.2535247422224196
AA,ATL,Departure,26.666666666666668,1.8740169186661042
AA,ATL,Departure,26.18181818181818,1.825995076788526
AA,ATL,Departure,25.714285714285715,0.9840022957376393
AA,ATL,Departure,25.263157894736842,1.0281788487130956
AA,ATL,Departure,24.82758620689655,1.2462286268225524
AA,ATL,Departure,24.406779661016948,1.155766236874645
AA,ATL,Departure,24,0.9239505922901405
AA,ATL,Departure,23.606557377049178,0.633267328515784
AA,ATL,Departure,23.225806451612904,1.091147404825854
AA,ATL,Departure,22.857142857142858,0.798224949015315
AA,ATL,Departure,22.5,0.9322473282264521
AA,ATL,Departure,22.153846153846153,0.5078677651670123
AA,ATL,Departure,21.81818181818182,0.6678558908644666
AA,ATL,Departure,21.492537313432834,0.8509856809425357
AA,ATL,Departure,21.176470588235293,0.8305655398326091
AA,ATL,Departure,20.869565217391305,0.6560471350387667
AA,ATL,Departure,20.57142857142857,0.44376649174825844
AA,ATL,Departure,20.281690140845072,0.8085126312726721
AA,ATL,Arrival,1440,58.55468236840367
AA,ATL,Arrival,720,28.911242029130726
AA,ATL,Arrival,480,13.15888905499137
AA,ATL,Arrival,360,39.06817901333622
AA,ATL,Arrival,288,9.95256346973953
AA,ATL,Arrival,240,15.258321249976067
AA,ATL,Arrival,205.71428571428572,13.672684313425016
AA,ATL,Arrival,180,6.3481927858450105
AA,ATL,Arrival,160,2.4302060096685576
AA,ATL,Arrival,144,10.94400852408676
AA,ATL,Arrival,130.9090909090909,13.857402315257692
AA,ATL,Arrival,120,22.732699819390028
AA,ATL,Arrival,110.76923076923077,10.92089233821208
AA,ATL,Arrival,102.85714285714286,7.08485015594329
AA,ATL,Arrival,96,4.2956619123777084
AA,ATL,Arrival,90,16.091823197215163
AA,ATL,Arrival,84.70588235294117,19.43829105075016
AA,ATL,Arrival,80,23.209750829531913
AA,ATL,Arrival,75.78947368421052,7.32586228724242
AA,ATL,Arrival,72,19.200897017584868
AA,ATL,Arrival,68.57142857142857,14.827529367820391
AA,ATL,Arrival,65.45454545454545,9.529909153738128
AA,ATL,Arrival,62.60869565217392,13.716767535294776
AA,ATL,Arrival,60,7.151369264749205
AA,ATL,Arrival,57.599999999999994,7.206076928112848
AA,ATL,Arrival,55.38461538461539,6.034547121700861
AA,ATL,Arrival,53.333333333333336,6.901680014746635
AA,ATL,Arrival,51.42857142857143,9.19622335404601
AA,ATL,Arrival,49.6551724137931,7.748931700189377
AA,ATL,Arrival,48,9.436605455755934
AA,ATL,Arrival,46.45161290322581,2.1518389793478523
AA,ATL,Arrival,45,4.6924087855665
AA,ATL,Arrival,43.63636363636364,6.383324236061132
AA,ATL,Arrival,42.35294117647059,7.130880884857002
AA,ATL,Arrival,41.14285714285714,2.0402787767523987
AA,ATL,Arrival,40,2.2725294647898036
AA,ATL,Arrival,38.91891891891892,3.8485930756954585
AA,ATL,Arrival,37.89473684210526,6.6403340144848775
AA,ATL,Arrival,36.92307692307692,4.009913319657716
AA,ATL,Arrival,36,1.5320976104444088
AA,ATL,Arrival,35.1219512195122,0.8293507087567008
AA,ATL,Arrival,34.285714285714285,0.6240995356580129
AA,ATL,Arrival,33.48837209302325,1.5003824459001895
AA,ATL,Arrival,32.72727272727273,1.7035541505282927
AA,ATL,Arrival,32,0.8227022468469702
AA,ATL,Arrival,31.30434782608696,0.651061193728329
AA,ATL,Arrival,30.638297872340424,1.3287270683452501
AA,ATL,Arrival,30,1.0561255676304866
AA,ATL,Arrival,29.38775510204082,1.0128067172437516
AA,ATL,Arrival,28.799999999999997,0.51638516150375
AA,ATL,Arrival,28.235294117647058,0.36036336836644595
AA,ATL,Arrival,27.692307692307693,0.5299393641528244
AA,ATL,Arrival,27.169811320754715,0.415579854628259
AA,ATL,Arrival,26.666666666666668,0.14115679294871333
AA,ATL,Arrival,26.18181818181818,0.5817074914572797
AA,ATL,Arrival,25.714285714285715,0.5037258084380567
AA,ATL,Arrival,25.263157894736842,0.7689083673853737
AA,ATL,Arrival,24.82758620689655,0.4686942405433785
AA,ATL,Arrival,24.406779661016948,0.07095331026119342
AA,ATL,Arrival,24,0.49354383407883023
AA,ATL,Arrival,23.606557377049178,0.3337787399595531
AA,ATL,Arrival,23.225806451612904,0.30647599137069337
AA,ATL,Arrival,22.857142857142858,0.22952111727021896
AA,ATL,Arrival,22.5,0.3777192554757509
AA,ATL,Arrival,22.153846153846153,0.09207360702956527
AA,ATL,Arrival,21.81818181818182,0.5143746124620462
AA,ATL,Arrival,21.492537313432834,0.26475944796988127
AA,ATL,Arrival,21.176470588235293,0.15677901089774654
AA,ATL,Arrival,20.869565217391305,0.45657067896812364
AA,ATL,Arrival,20.57142857142857,0.14549078211597397
AA,ATL,Arrival,20.281690140845072,0.3104278126510744
AA,ATW,Departure,1440,0
AA,ATW,Departure,720,0
AA,ATW,Departure,480,0
AA,ATW,Departure,360,0
AA,ATW,Departure,288,0
AA,ATW,Departure,240,0
AA,ATW,Departure,205.71428571428572,0
AA,ATW,Departure,180,0
AA,ATW,Departure,160,0
AA,ATW,Departure,144,0
AA,ATW,Departure,130.9090909090909,0
AA,ATW,Departure,120,0
AA,ATW,Departure,110.76923076923077,0
AA,ATW,Departure,102.85714285714286,0
AA,ATW,Departure,96,0
AA,ATW,Departure,90,0
AA,ATW,Departure,84.70588235294117,0
AA,ATW,Departure,80,0
AA,ATW,Departure,75.78947368421052,0
AA,ATW,Departure,72,0
AA,ATW,Departure,68.57142857142857,0
AA,ATW,Departure,65.45454545454545,0
AA,ATW,Departure,62.60869565217392,0
AA,ATW,Departure,60,0
AA,ATW,Departure,57.599999999999994,0
AA,ATW,Departure,55.38461538461539,0
AA,ATW,Departure,53.333333333333336,0
AA,ATW,Departure,51.42857142857143,0
AA,ATW,Departure,49.6551724137931,0
AA,ATW,Departure,48,0
AA,ATW,Departure,46.45161290322581,0
AA,ATW,Departure,45,0
AA,ATW,Departure,43.63636363636364,0
AA,ATW,Departure,42.35294117647059,0
AA,ATW,Departure,41.14285714285714,0
AA,ATW,Departure,40,0
AA,ATW,Departure,38.91891891891892,0
AA,ATW,Departure,37.89473684210526,0
AA,ATW,Departure,36.92307692307692,0
AA,ATW,Departure,36,0
AA,ATW,Departure,35.1219512195122,0
AA,ATW,Departure,34.285714285714285,0
AA,ATW,Departure,33.48837209302325,0
AA,ATW,Departure,32.72727272727273,0
AA,ATW,Departure,32,0
AA,ATW,Departure,31.30434782608696,0
AA,ATW,Departure,30.638297872340424,0
AA,ATW,Departure,30,0
AA,ATW,Departure,29.38775510204082,0
AA,ATW,Departure,28.799999999999997,0
AA,ATW,Departure,28.235294117647058,0
AA,ATW,Departure,27.692307692307693,0
AA,ATW,Departure,27.169811320754715,0
AA,ATW,Departure,26.666666666666668,0
AA,ATW,Departure,26.18181818181818,0
AA,ATW,Departure,25.714285714285715,0
AA,ATW,Departure,25.263157894736842,0
AA,ATW,Departure,24.82758620689655,0
AA,ATW,Departure,24.406779661016948,0
AA,ATW,Departure,24,0
AA,ATW,Departure,23.606557377049178,0
AA,ATW,Departure,23.225806451612904,0
AA,ATW,Departure,22.857142857142858,0
AA,ATW,Departure,22.5,0
AA,ATW,Departure,22.153846153846153,0
AA,ATW,Departure,21.81818181818182,0
AA,ATW,Departure,21.492537313432834,0
AA,ATW,Departure,21.176470588235293,0
AA,ATW,Departure,20.869565217391305,0
AA,ATW,Departure,20.57142857142857,0
AA,ATW,Departure,20.281690140845072,0
AA,ATW,Arrival,1440,0
AA,ATW,Arrival,720,0
AA,ATW,Arrival,480,0
AA,ATW,Arrival,360,0
AA,ATW,Arrival,288,0
AA,ATW,Arrival,240,0
AA,ATW,Arrival,205.71428571428572,0
AA,ATW,Arrival,180,0
AA,ATW,Arrival,160,0
AA,ATW,Arrival,144,0
AA,ATW,Arrival,130.9090909090909,0
AA,ATW,Arrival,120,0
AA,ATW,Arrival,110.76923076923077,0
AA,ATW,Arrival,102.85714285714286,0
AA,ATW,Arrival,96,0
AA,ATW,Arrival,90,0
AA,ATW,Arrival,84.70588235294117,0
AA,ATW,Arrival,80,0
AA,ATW,Arrival,75.78947368421052,0
AA,ATW,Arrival,72,0
AA,ATW,Arrival,68.57142857142857,0
AA,ATW,Arrival,65.45454545454545,0
AA,ATW,Arrival,62.60869565217392,0
AA,ATW,Arrival,60,0
AA,ATW,Arrival,57.599999999999994,0
AA,ATW,Arrival,55.38461538461539,0
AA,ATW,Arrival,53.333333333333336,0
AA,ATW,Arrival,51.42857142857143,0
AA,ATW,Arrival,49.6551724137931,0
AA,ATW,Arrival,48,0
AA,ATW,Arrival,46.45161290322581,0
AA,ATW,Arrival,45,0
AA,ATW,Arrival,43.63636363636364,0
AA,ATW,Arrival,42.35294117647059,0
AA,ATW,Arrival,41.14285714285714,0
AA,ATW,Arrival,40,0
AA,ATW,Arrival,38.91891891891892,0
AA,ATW,Arrival,37.89473684210526,0
AA,ATW,Arrival,36.92307692307692,0
AA,ATW,Arrival,36,0
AA,ATW,Arrival,35.1219512195122,0
AA,ATW,Arrival,34.285714285714285,0
AA,ATW,Arrival,33.48837209302325,0
AA,ATW,Arrival,32.72727272727273,0
AA,ATW,Arrival,32,0
AA,ATW,Arrival,31.30434782608696,0
AA,ATW,Arrival,30.638297872340424,0
AA,ATW,Arrival,30,0
AA,ATW,Arrival,29.38775510204082,0
AA,ATW,Arrival,28.799999999999997,0
AA,ATW,Arrival,28.235294117647058,0
AA,ATW,Arrival,27.692307692307693,0
AA,ATW,Arrival,27.169811320754715,0
AA,ATW,Arrival,26.666666666666668,0
AA,ATW,Arrival,26.18181818181818,0
AA,ATW,Arrival,25.714285714285715,0
AA,ATW,Arrival,25.263157894736842,0
AA,ATW,Arrival,24.82758620689655,0
AA,ATW,Arrival,24.406779661016948,0
AA,ATW,Arrival,24,0
AA,ATW,Arrival,23.606557377049178,0
AA,ATW,Arrival,23.225806451612904,0
AA,ATW,Arrival,22.857142857142858,0
AA,ATW,Arrival,22.5,0
AA,ATW,Arrival,22.153846153846153,0
AA,ATW,Arrival,21.81818181818182,0
AA,ATW,Arrival,21.492537313432834,0
AA,ATW,Arrival,21.176470588235293,0
AA,ATW,Arrival,20.869565217391305,0
AA,ATW,Arrival,20.57142857142857,0
AA,ATW,Arrival,20.281690140845072,0
AA,AUS,Departure,1440,53.10781267543831
AA,AUS,Departure,720,29.901776759122512
AA,AUS,Departure,480,12.609890409117119
AA,AUS,Departure,360,34.26894141071685
AA,AUS,Departure,288,18.016737929953564
AA,AUS,Departure,240,10.342782386563316
AA,AUS,Departure,205.71428571428572,11.085093754573641
AA,AUS,Departure,180,2.0836157441643093
AA,AUS,Departure,160,7.416665423630475
AA,AUS,Departure,144,14.85444449476666
AA,AUS,Departure,130.9090909090909,9.323807649647735
AA,AUS,Departure,120,19.712059531442478
AA,AUS,Departure,110.76923076923077,22.161451187568986
AA,AUS,Departure,102.85714285714286,5.098893857902298
AA,AUS,Departure,96,8.955386247905112
AA,AUS,Departure,90,5.243284518931856
AA,AUS,Departure,84.70588235294117,3.969323960579881
AA,AUS,Departure,80,12.559821940238104
AA,AUS,Departure,75.78947368421052,9.00761457834998
AA,AUS,Departure,72,11.807657647973839
AA,AUS,Departure,68.57142857142857,15.763782664629328
AA,AUS,Departure,65.45454545454545,13.980239009105105
AA,AUS,Departure,62.60869565217392,26.35145673253278
AA,AUS,Departure,60,11.849010969950118
AA,AUS,Departure,57.599999999999994,33.046444533974324
AA,AUS,Departure,55.38461538461539,14.50536239620025
AA,AUS,Departure,53.333333333333336,10.872539251620644
AA,AUS,Departure,51.42857142857143,5.420567888709856
AA,AUS,Departure,49.6551724137931,16.783261213959335
AA,AUS,Departure,48,10.156729992803186
AA,AUS,Departure,46.45161290322581,6.84699063392299
AA,AUS,Departure,45,12.587518156249667
AA,AUS,Departure,43.63636363636364,17.44051686245231
AA,AUS,Departure,42.35294117647059,16.204298779157124
AA,AUS,Departure,41.14285714285714,8.681538615891446
AA,AUS,Departure,40,8.39189310974053
AA,AUS,Departure,38.91891891891892,6.582168517923296
AA,AUS,Departure,37.89473684210526,13.609643404107377
AA,AUS,Departure,36.92307692307692,10.340877712348252
AA,AUS,Departure,36,0.633936278129148
AA,AUS,Departure,35.1219512195122,4.865273869661849
AA,AUS,Departure,34.285714285714285,3.012805744463816
AA,AUS,Departure,33.48837209302325,6.037349233103812
AA,AUS,Departure,32.72727272727273,2.8809138063947235
AA,AUS,Departure,32,2.5489504220188004
AA,AUS,Departure,31.30434782608696,0.8756834175964281
AA,AUS,Departure,30.638297872340424,1.3580173712858958
AA,AUS,Departure,30,1.675881134390166
AA,AUS,Departure,29.38775510204082,0.7137092785192786
AA,AUS,Departure,28.799999999999997,0.692175922661137
AA,AUS,Departure,28.235294117647058,2.478324520918565
AA,AUS,Departure,27.692307692307693,2.846929130365799
AA,AUS,Departure,27.169811320754715,0.25594667128740256
AA,AUS,Departure,26.666666666666668,0.47252810740975665
AA,AUS,Departure,26.18181818181818,0.4238838322821418
AA,AUS,Departure,25.714285714285715,0.7623487150584013
AA,AUS,Departure,25.263157894736842,0.9791225633975349
AA,AUS,Departure,24.82758620689655,0.3127936913278099
AA,AUS,Departure,24.406779661016948,0.3709167671685494
AA,AUS,Departure,24,1.007593046781074
AA,AUS,Departure,23.606557377049178,1.0964718016149446
AA,AUS,Departure,23.225806451612904,0.11922077230202707
AA,AUS,Departure,22.857142857142858,0.0844000595001824
AA,AUS,Departure,22.5,0.24563977473070775
AA,AUS,Departure,22.153846153846153,0.6101305548078311
AA,AUS,Departure,21.81818181818182,0.6967437677590281
AA,AUS,Departure,21.492537313432834,0.19776075877278185
AA,AUS,Departure,21.176470588235293,0.2141581758909773
AA,AUS,Departure,20.869565217391305,0.6922489461323966
AA,AUS,Departure,20.57142857142857,0.6872294311816166
AA,AUS,Departure,20.281690140845072,0.15100338703370647
AA,AUS,Arrival,1440,56.34847713682041
AA,AUS,Arrival,720,20.425115122583904
AA,AUS,Arrival,480,10.665444349865668
AA,AUS,Arrival,360,9.849558005550364
AA,AUS,Arrival,288,17.564198049617787
AA,AUS,Arrival,240,17.43474444502005
AA,AUS,Arrival,205.71428571428572,22.109155065825345
AA,AUS,Arrival,180,7.995460843651917
AA,AUS,Arrival,160,21.65985608556052
AA,AUS,Arrival,144,7.1049337574584595
AA,AUS,Arrival,130.9090909090909,4.767531212584881
