year,airline,airport,type,block,n,airline_airport
24,UA,SFO,arr,1970-01-01T15:51:00Z,-283,UA/ SFO
24,UA,SFO,arr,1970-01-01T16:01:00Z,-245,UA/ SFO
24,UA,SFO,arr,1970-01-01T16:11:00Z,-289,UA/ SFO
24,UA,SFO,arr,1970-01-01T16:21:00Z,-351,UA/ SFO
24,UA,SFO,arr,1970-01-01T16:31:00Z,-380,UA/ SFO
24,UA,SFO,arr,1970-01-01T16:41:00Z,-388,UA/ SFO
24,UA,SFO,arr,1970-01-01T16:51:00Z,-393,UA/ SFO
24,UA,SFO,arr,1970-01-01T17:01:00Z,-386,UA/ SFO
24,UA,SFO,arr,1970-01-01T17:11:00Z,-352,UA/ SFO
24,UA,SFO,arr,1970-01-01T17:21:00Z,-327,UA/ SFO
24,UA,SFO,arr,1970-01-01T17:31:00Z,-364,UA/ SFO
24,UA,SFO,arr,1970-01-01T17:41:00Z,-407,UA/ SFO
24,UA,SFO,arr,1970-01-01T17:51:00Z,-426,UA/ SFO
24,UA,SFO,arr,1970-01-01T18:01:00Z,-494,UA/ SFO
24,UA,SFO,arr,1970-01-01T18:11:00Z,-565,UA/ SFO
24,UA,SFO,arr,1970-01-01T18:21:00Z,-470,UA/ SFO
24,UA,SFO,arr,1970-01-01T18:31:00Z,-461,UA/ SFO
24,UA,SFO,arr,1970-01-01T18:41:00Z,-427,UA/ SFO
24,UA,SFO,arr,1970-01-01T18:51:00Z,-409,UA/ SFO
24,UA,SFO,arr,1970-01-01T19:01:00Z,-541,UA/ SFO
24,UA,SFO,arr,1970-01-01T19:11:00Z,-563,UA/ SFO
24,UA,SFO,arr,1970-01-01T19:21:00Z,-414,UA/ SFO
24,UA,SFO,arr,1970-01-01T19:31:00Z,-473,UA/ SFO
24,UA,SFO,arr,1970-01-01T19:41:00Z,-465,UA/ SFO
24,UA,SFO,arr,1970-01-01T19:51:00Z,-476,UA/ SFO
24,UA,SFO,arr,1970-01-01T20:01:00Z,-553,UA/ SFO
24,UA,SFO,arr,1970-01-01T20:11:00Z,-737,UA/ SFO
24,UA,SFO,arr,1970-01-01T20:21:00Z,-830,UA/ SFO
24,UA,SFO,arr,1970-01-01T20:31:00Z,-780,UA/ SFO
24,UA,SFO,arr,1970-01-01T20:41:00Z,-744,UA/ SFO
24,UA,SFO,arr,1970-01-01T20:51:00Z,-733,UA/ SFO
24,UA,SFO,arr,1970-01-01T21:01:00Z,-751,UA/ SFO
24,UA,SFO,arr,1970-01-01T21:11:00Z,-818,UA/ SFO
24,UA,SFO,arr,1970-01-01T21:21:00Z,-870,UA/ SFO
24,UA,SFO,arr,1970-01-01T21:31:00Z,-855,UA/ SFO
24,UA,SFO,arr,1970-01-01T21:41:00Z,-892,UA/ SFO
24,UA,SFO,arr,1970-01-01T21:51:00Z,-738,UA/ SFO
24,UA,SFO,arr,1970-01-01T22:01:00Z,-550,UA/ SFO
24,UA,SFO,arr,1970-01-01T22:11:00Z,-473,UA/ SFO
24,UA,SFO,arr,1970-01-01T22:21:00Z,-388,UA/ SFO
24,UA,SFO,arr,1970-01-01T22:31:00Z,-467,UA/ SFO
24,UA,SFO,arr,1970-01-01T22:41:00Z,-550,UA/ SFO
24,UA,SFO,arr,1970-01-01T22:51:00Z,-433,UA/ SFO
24,UA,SFO,arr,1970-01-01T23:01:00Z,-365,UA/ SFO
24,UA,SFO,arr,1970-01-01T23:11:00Z,-379,UA/ SFO
24,UA,SFO,arr,1970-01-01T23:21:00Z,-315,UA/ SFO
24,UA,SFO,arr,1970-01-01T23:31:00Z,-318,UA/ SFO
24,UA,SFO,arr,1970-01-01T23:41:00Z,-347,UA/ SFO
24,UA,SFO,arr,1970-01-01T23:51:00Z,-338,UA/ SFO
24,UA,SFO,dep,1970-01-01T00:01:00Z,266,UA/ SFO
24,UA,SFO,dep,1970-01-01T00:11:00Z,207,UA/ SFO
24,UA,SFO,dep,1970-01-01T00:21:00Z,274,UA/ SFO
24,UA,SFO,dep,1970-01-01T00:31:00Z,245,UA/ SFO
24,UA,SFO,dep,1970-01-01T00:41:00Z,343,UA/ SFO
24,UA,SFO,dep,1970-01-01T00:51:00Z,187,UA/ SFO
24,UA,SFO,dep,1970-01-01T01:01:00Z,112,UA/ SFO
24,UA,SFO,dep,1970-01-01T01:11:00Z,61,UA/ SFO
24,UA,SFO,dep,1970-01-01T01:21:00Z,52,UA/ SFO
24,UA,SFO,dep,1970-01-01T01:31:00Z,43,UA/ SFO
24,UA,SFO,dep,1970-01-01T01:41:00Z,29,UA/ SFO
24,UA,SFO,dep,1970-01-01T01:51:00Z,24,UA/ SFO
24,UA,SFO,dep,1970-01-01T02:01:00Z,14,UA/ SFO
24,UA,SFO,dep,1970-01-01T02:11:00Z,12,UA/ SFO
24,UA,SFO,dep,1970-01-01T02:21:00Z,11,UA/ SFO
24,UA,SFO,dep,1970-01-01T02:31:00Z,4,UA/ SFO
24,UA,SFO,dep,1970-01-01T02:41:00Z,6,UA/ SFO
24,UA,SFO,dep,1970-01-01T02:51:00Z,4,UA/ SFO
24,UA,SFO,dep,1970-01-01T03:01:00Z,3,UA/ SFO
24,UA,SFO,dep,1970-01-01T03:11:00Z,4,UA/ SFO
24,UA,SFO,dep,1970-01-01T03:21:00Z,2,UA/ SFO
24,UA,SFO,dep,1970-01-01T03:31:00Z,1,UA/ SFO
24,UA,SFO,dep,1970-01-01T03:41:00Z,2,UA/ SFO
24,UA,SFO,dep,1970-01-01T03:51:00Z,4,UA/ SFO
24,UA,SFO,dep,1970-01-01T04:11:00Z,1,UA/ SFO
24,UA,SFO,dep,1970-01-01T04:41:00Z,3,UA/ SFO
24,UA,SFO,dep,1970-01-01T04:51:00Z,136,UA/ SFO
24,UA,SFO,dep,1970-01-01T05:01:00Z,38,UA/ SFO
24,UA,SFO,dep,1970-01-01T05:11:00Z,60,UA/ SFO
24,UA,SFO,dep,1970-01-01T05:21:00Z,59,UA/ SFO
24,UA,SFO,dep,1970-01-01T05:31:00Z,13,UA/ SFO
24,UA,SFO,dep,1970-01-01T05:41:00Z,44,UA/ SFO
24,UA,SFO,dep,1970-01-01T05:51:00Z,460,UA/ SFO
24,UA,SFO,dep,1970-01-01T06:01:00Z,433,UA/ SFO
24,UA,SFO,dep,1970-01-01T06:11:00Z,381,UA/ SFO
24,UA,SFO,dep,1970-01-01T06:21:00Z,665,UA/ SFO
24,UA,SFO,dep,1970-01-01T06:31:00Z,158,UA/ SFO
24,UA,SFO,dep,1970-01-01T06:41:00Z,107,UA/ SFO
24,UA,SFO,dep,1970-01-01T06:51:00Z,317,UA/ SFO
24,UA,SFO,dep,1970-01-01T07:01:00Z,205,UA/ SFO
24,UA,SFO,dep,1970-01-01T07:11:00Z,481,UA/ SFO
24,UA,SFO,dep,1970-01-01T07:21:00Z,466,UA/ SFO
24,UA,SFO,dep,1970-01-01T07:31:00Z,365,UA/ SFO
24,UA,SFO,dep,1970-01-01T07:41:00Z,263,UA/ SFO
24,UA,SFO,dep,1970-01-01T07:51:00Z,585,UA/ SFO
24,UA,SFO,dep,1970-01-01T08:01:00Z,329,UA/ SFO
24,UA,SFO,dep,1970-01-01T08:11:00Z,279,UA/ SFO
24,UA,SFO,dep,1970-01-01T08:21:00Z,1413,UA/ SFO
24,UA,SFO,dep,1970-01-01T08:31:00Z,934,UA/ SFO
24,UA,SFO,dep,1970-01-01T08:41:00Z,804,UA/ SFO
24,UA,SFO,dep,1970-01-01T08:51:00Z,785,UA/ SFO
24,UA,SFO,dep,1970-01-01T09:01:00Z,733,UA/ SFO
24,UA,SFO,dep,1970-01-01T09:11:00Z,611,UA/ SFO
24,UA,SFO,dep,1970-01-01T09:21:00Z,933,UA/ SFO
24,UA,SFO,dep,1970-01-01T09:31:00Z,621,UA/ SFO
24,UA,SFO,dep,1970-01-01T09:41:00Z,470,UA/ SFO
24,UA,SFO,dep,1970-01-01T09:51:00Z,369,UA/ SFO
24,UA,SFO,dep,1970-01-01T10:01:00Z,279,UA/ SFO
24,UA,SFO,dep,1970-01-01T10:11:00Z,264,UA/ SFO
24,UA,SFO,dep,1970-01-01T10:21:00Z,183,UA/ SFO
24,UA,SFO,dep,1970-01-01T10:31:00Z,1144,UA/ SFO
24,UA,SFO,dep,1970-01-01T10:41:00Z,1730,UA/ SFO
24,UA,SFO,dep,1970-01-01T10:51:00Z,1732,UA/ SFO
24,UA,SFO,dep,1970-01-01T11:01:00Z,1081,UA/ SFO
24,UA,SFO,dep,1970-01-01T11:11:00Z,745,UA/ SFO
24,UA,SFO,dep,1970-01-01T11:21:00Z,524,UA/ SFO
24,UA,SFO,dep,1970-01-01T11:31:00Z,411,UA/ SFO
24,UA,SFO,dep,1970-01-01T11:41:00Z,380,UA/ SFO
24,UA,SFO,dep,1970-01-01T11:51:00Z,416,UA/ SFO
24,UA,SFO,dep,1970-01-01T12:01:00Z,329,UA/ SFO
24,UA,SFO,dep,1970-01-01T12:11:00Z,314,UA/ SFO
24,UA,SFO,dep,1970-01-01T12:21:00Z,420,UA/ SFO
24,UA,SFO,dep,1970-01-01T12:31:00Z,286,UA/ SFO
24,UA,SFO,dep,1970-01-01T12:41:00Z,608,UA/ SFO
24,UA,SFO,dep,1970-01-01T12:51:00Z,1064,UA/ SFO
24,UA,SFO,dep,1970-01-01T13:01:00Z,790,UA/ SFO
24,UA,SFO,dep,1970-01-01T13:11:00Z,624,UA/ SFO
24,UA,SFO,dep,1970-01-01T13:21:00Z,625,UA/ SFO
24,UA,SFO,dep,1970-01-01T13:31:00Z,287,UA/ SFO
24,UA,SFO,dep,1970-01-01T13:41:00Z,251,UA/ SFO
24,UA,SFO,dep,1970-01-01T13:51:00Z,617,UA/ SFO
24,UA,SFO,dep,1970-01-01T14:01:00Z,485,UA/ SFO
24,UA,SFO,dep,1970-01-01T14:11:00Z,404,UA/ SFO
24,UA,SFO,dep,1970-01-01T14:21:00Z,340,UA/ SFO
24,UA,SFO,dep,1970-01-01T14:31:00Z,308,UA/ SFO
24,UA,SFO,dep,1970-01-01T14:41:00Z,346,UA/ SFO
24,UA,SFO,dep,1970-01-01T14:51:00Z,435,UA/ SFO
24,UA,SFO,dep,1970-01-01T15:01:00Z,363,UA/ SFO
24,UA,SFO,dep,1970-01-01T15:11:00Z,433,UA/ SFO
24,UA,SFO,dep,1970-01-01T15:21:00Z,453,UA/ SFO
24,UA,SFO,dep,1970-01-01T15:31:00Z,232,UA/ SFO
24,UA,SFO,dep,1970-01-01T15:41:00Z,196,UA/ SFO
24,UA,SFO,dep,1970-01-01T15:51:00Z,427,UA/ SFO
24,UA,SFO,dep,1970-01-01T16:01:00Z,607,UA/ SFO
24,UA,SFO,dep,1970-01-01T16:11:00Z,540,UA/ SFO
24,UA,SFO,dep,1970-01-01T16:21:00Z,623,UA/ SFO
24,UA,SFO,dep,1970-01-01T16:31:00Z,562,UA/ SFO
24,UA,SFO,dep,1970-01-01T16:41:00Z,541,UA/ SFO
24,UA,SFO,dep,1970-01-01T16:51:00Z,620,UA/ SFO
24,UA,SFO,dep,1970-01-01T17:01:00Z,330,UA/ SFO
24,UA,SFO,dep,1970-01-01T17:11:00Z,318,UA/ SFO
24,UA,SFO,dep,1970-01-01T17:21:00Z,605,UA/ SFO
24,UA,SFO,dep,1970-01-01T17:31:00Z,394,UA/ SFO
24,UA,SFO,dep,1970-01-01T17:41:00Z,438,UA/ SFO
24,UA,SFO,dep,1970-01-01T17:51:00Z,559,UA/ SFO
24,UA,SFO,dep,1970-01-01T18:01:00Z,477,UA/ SFO
24,UA,SFO,dep,1970-01-01T18:11:00Z,381,UA/ SFO
24,UA,SFO,dep,1970-01-01T18:21:00Z,523,UA/ SFO
24,UA,SFO,dep,1970-01-01T18:31:00Z,282,UA/ SFO
24,UA,SFO,dep,1970-01-01T18:41:00Z,345,UA/ SFO
24,UA,SFO,dep,1970-01-01T18:51:00Z,440,UA/ SFO
24,UA,SFO,dep,1970-01-01T19:01:00Z,236,UA/ SFO
24,UA,SFO,dep,1970-01-01T19:11:00Z,330,UA/ SFO
24,UA,SFO,dep,1970-01-01T19:21:00Z,413,UA/ SFO
24,UA,SFO,dep,1970-01-01T19:31:00Z,432,UA/ SFO
24,UA,SFO,dep,1970-01-01T19:41:00Z,423,UA/ SFO
24,UA,SFO,dep,1970-01-01T19:51:00Z,544,UA/ SFO
24,UA,SFO,dep,1970-01-01T20:01:00Z,251,UA/ SFO
24,UA,SFO,dep,1970-01-01T20:11:00Z,285,UA/ SFO
24,UA,SFO,dep,1970-01-01T20:21:00Z,479,UA/ SFO
24,UA,SFO,dep,1970-01-01T20:31:00Z,472,UA/ SFO
24,UA,SFO,dep,1970-01-01T20:41:00Z,358,UA/ SFO
24,UA,SFO,dep,1970-01-01T20:51:00Z,387,UA/ SFO
24,UA,SFO,dep,1970-01-01T21:01:00Z,262,UA/ SFO
24,UA,SFO,dep,1970-01-01T21:11:00Z,278,UA/ SFO
24,UA,SFO,dep,1970-01-01T21:21:00Z,498,UA/ SFO
24,UA,SFO,dep,1970-01-01T21:31:00Z,390,UA/ SFO
24,UA,SFO,dep,1970-01-01T21:41:00Z,257,UA/ SFO
24,UA,SFO,dep,1970-01-01T21:51:00Z,211,UA/ SFO
24,UA,SFO,dep,1970-01-01T22:01:00Z,132,UA/ SFO
24,UA,SFO,dep,1970-01-01T22:11:00Z,98,UA/ SFO
24,UA,SFO,dep,1970-01-01T22:21:00Z,878,UA/ SFO
24,UA,SFO,dep,1970-01-01T22:31:00Z,930,UA/ SFO
24,UA,SFO,dep,1970-01-01T22:41:00Z,909,UA/ SFO
24,UA,SFO,dep,1970-01-01T22:51:00Z,880,UA/ SFO
24,UA,SFO,dep,1970-01-01T23:01:00Z,675,UA/ SFO
24,UA,SFO,dep,1970-01-01T23:11:00Z,466,UA/ SFO
24,UA,SFO,dep,1970-01-01T23:21:00Z,506,UA/ SFO
24,UA,SFO,dep,1970-01-01T23:31:00Z,392,UA/ SFO
24,UA,SFO,dep,1970-01-01T23:41:00Z,440,UA/ SFO
24,UA,SFO,dep,1970-01-01T23:51:00Z,511,UA/ SFO
25,UA,ORD,arr,1970-01-01T00:01:00Z,-50,UA/ ORD
25,UA,ORD,arr,1970-01-01T00:11:00Z,-34,UA/ ORD
25,UA,ORD,arr,1970-01-01T00:21:00Z,-21,UA/ ORD
25,UA,ORD,arr,1970-01-01T00:31:00Z,-9,UA/ ORD
25,UA,ORD,arr,1970-01-01T00:41:00Z,-12,UA/ ORD
25,UA,ORD,arr,1970-01-01T00:51:00Z,-9,UA/ ORD
25,UA,ORD,arr,1970-01-01T01:01:00Z,-7,UA/ ORD
25,UA,ORD,arr,1970-01-01T01:11:00Z,-4,UA/ ORD
25,UA,ORD,arr,1970-01-01T01:21:00Z,-3,UA/ ORD
25,UA,ORD,arr,1970-01-01T01:31:00Z,-8,UA/ ORD
25,UA,ORD,arr,1970-01-01T01:41:00Z,-3,UA/ ORD
25,UA,ORD,arr,1970-01-01T01:51:00Z,-2,UA/ ORD
25,UA,ORD,arr,1970-01-01T02:01:00Z,-2,UA/ ORD
25,UA,ORD,arr,1970-01-01T02:11:00Z,-2,UA/ ORD
25,UA,ORD,arr,1970-01-01T02:21:00Z,-1,UA/ ORD
25,UA,ORD,arr,1970-01-01T02:41:00Z,-2,UA/ ORD
25,UA,ORD,arr,1970-01-01T02:51:00Z,-2,UA/ ORD
25,UA,ORD,arr,1970-01-01T03:01:00Z,-1,UA/ ORD
25,UA,ORD,arr,1970-01-01T03:11:00Z,-2,UA/ ORD
25,UA,ORD,arr,1970-01-01T03:21:00Z,-1,UA/ ORD
25,UA,ORD,arr,1970-01-01T03:31:00Z,-3,UA/ ORD
25,UA,ORD,arr,1970-01-01T03:41:00Z,-10,UA/ ORD
25,UA,ORD,arr,1970-01-01T03:51:00Z,-27,UA/ ORD
25,UA,ORD,arr,1970-01-01T04:01:00Z,-37,UA/ ORD
25,UA,ORD,arr,1970-01-01T04:11:00Z,-52,UA/ ORD
25,UA,ORD,arr,1970-01-01T04:21:00Z,-117,UA/ ORD
25,UA,ORD,arr,1970-01-01T04:31:00Z,-190,UA/ ORD
25,UA,ORD,arr,1970-01-01T04:41:00Z,-205,UA/ ORD
25,UA,ORD,arr,1970-01-01T04:51:00Z,-179,UA/ ORD
25,UA,ORD,arr,1970-01-01T05:01:00Z,-126,UA/ ORD
25,UA,ORD,arr,1970-01-01T05:11:00Z,-73,UA/ ORD
25,UA,ORD,arr,1970-01-01T05:21:00Z,-100,UA/ ORD
25,UA,ORD,arr,1970-01-01T05:31:00Z,-146,UA/ ORD
25,UA,ORD,arr,1970-01-01T05:41:00Z,-144,UA/ ORD
25,UA,ORD,arr,1970-01-01T05:51:00Z,-67,UA/ ORD
25,UA,ORD,arr,1970-01-01T06:01:00Z,-50,UA/ ORD
25,UA,ORD,arr,1970-01-01T06:11:00Z,-112,UA/ ORD
25,UA,ORD,arr,1970-01-01T06:21:00Z,-214,UA/ ORD
25,UA,ORD,arr,1970-01-01T06:31:00Z,-188,UA/ ORD
25,UA,ORD,arr,1970-01-01T06:41:00Z,-107,UA/ ORD
25,UA,ORD,arr,1970-01-01T06:51:00Z,-82,UA/ ORD
25,UA,ORD,arr,1970-01-01T07:01:00Z,-75,UA/ ORD
25,UA,ORD,arr,1970-01-01T07:11:00Z,-145,UA/ ORD
25,UA,ORD,arr,1970-01-01T07:21:00Z,-321,UA/ ORD
25,UA,ORD,arr,1970-01-01T07:31:00Z,-531,UA/ ORD
25,UA,ORD,arr,1970-01-01T07:41:00Z,-829,UA/ ORD
25,UA,ORD,arr,1970-01-01T07:51:00Z,-833,UA/ ORD
25,UA,ORD,arr,1970-01-01T08:01:00Z,-621,UA/ ORD
25,UA,ORD,arr,1970-01-01T08:11:00Z,-302,UA/ ORD
25,UA,ORD,arr,1970-01-01T08:21:00Z,-185,UA/ ORD
25,UA,ORD,arr,1970-01-01T08:31:00Z,-215,UA/ ORD
25,UA,ORD,arr,1970-01-01T08:41:00Z,-233,UA/ ORD
25,UA,ORD,arr,1970-01-01T08:51:00Z,-255,UA/ ORD
25,UA,ORD,arr,1970-01-01T09:01:00Z,-290,UA/ ORD
25,UA,ORD,arr,1970-01-01T09:11:00Z,-334,UA/ ORD
25,UA,ORD,arr,1970-01-01T09:21:00Z,-417,UA/ ORD
25,UA,ORD,arr,1970-01-01T09:31:00Z,-405,UA/ ORD
25,UA,ORD,arr,1970-01-01T09:41:00Z,-359,UA/ ORD
25,UA,ORD,arr,1970-01-01T09:51:00Z,-272,UA/ ORD
25,UA,ORD,arr,1970-01-01T10:01:00Z,-253,UA/ ORD
25,UA,ORD,arr,1970-01-01T10:11:00Z,-237,UA/ ORD
25,UA,ORD,arr,1970-01-01T10:21:00Z,-218,UA/ ORD
25,UA,ORD,arr,1970-01-01T10:31:00Z,-154,UA/ ORD
25,UA,ORD,arr,1970-01-01T10:41:00Z,-112,UA/ ORD
25,UA,ORD,arr,1970-01-01T10:51:00Z,-112,UA/ ORD
25,UA,ORD,arr,1970-01-01T11:01:00Z,-160,UA/ ORD
25,UA,ORD,arr,1970-01-01T11:11:00Z,-217,UA/ ORD
25,UA,ORD,arr,1970-01-01T11:21:00Z,-273,UA/ ORD
25,UA,ORD,arr,1970-01-01T11:31:00Z,-268,UA/ ORD
25,UA,ORD,arr,1970-01-01T11:41:00Z,-221,UA/ ORD
25,UA,ORD,arr,1970-01-01T11:51:00Z,-218,UA/ ORD
25,UA,ORD,arr,1970-01-01T12:01:00Z,-222,UA/ ORD
25,UA,ORD,arr,1970-01-01T12:11:00Z,-331,UA/ ORD
25,UA,ORD,arr,1970-01-01T12:21:00Z,-544,UA/ ORD
25,UA,ORD,arr,1970-01-01T12:31:00Z,-698,UA/ ORD
25,UA,ORD,arr,1970-01-01T12:41:00Z,-913,UA/ ORD
25,UA,ORD,arr,1970-01-01T12:51:00Z,-865,UA/ ORD
25,UA,ORD,arr,1970-01-01T13:01:00Z,-574,UA/ ORD
25,UA,ORD,arr,1970-01-01T13:11:00Z,-277,UA/ ORD
25,UA,ORD,arr,1970-01-01T13:21:00Z,-124,UA/ ORD
25,UA,ORD,arr,1970-01-01T13:31:00Z,-98,UA/ ORD
25,UA,ORD,arr,1970-01-01T13:41:00Z,-121,UA/ ORD
25,UA,ORD,arr,1970-01-01T13:51:00Z,-86,UA/ ORD
25,UA,ORD,arr,1970-01-01T14:01:00Z,-124,UA/ ORD
25,UA,ORD,arr,1970-01-01T14:11:00Z,-233,UA/ ORD
25,UA,ORD,arr,1970-01-01T14:21:00Z,-387,UA/ ORD
25,UA,ORD,arr,1970-01-01T14:31:00Z,-346,UA/ ORD
25,UA,ORD,arr,1970-01-01T14:41:00Z,-280,UA/ ORD
25,UA,ORD,arr,1970-01-01T14:51:00Z,-210,UA/ ORD
25,UA,ORD,arr,1970-01-01T15:01:00Z,-88,UA/ ORD
25,UA,ORD,arr,1970-01-01T15:11:00Z,-43,UA/ ORD
25,UA,ORD,arr,1970-01-01T15:21:00Z,-53,UA/ ORD
25,UA,ORD,arr,1970-01-01T15:31:00Z,-44,UA/ ORD
25,UA,ORD,arr,1970-01-01T15:41:00Z,-51,UA/ ORD
25,UA,ORD,arr,1970-01-01T15:51:00Z,-196,UA/ ORD
25,UA,ORD,arr,1970-01-01T16:01:00Z,-343,UA/ ORD
25,UA,ORD,arr,1970-01-01T16:11:00Z,-643,UA/ ORD
25,UA,ORD,arr,1970-01-01T16:21:00Z,-762,UA/ ORD
25,UA,ORD,arr,1970-01-01T16:31:00Z,-1008,UA/ ORD
25,UA,ORD,arr,1970-01-01T16:41:00Z,-992,UA/ ORD
25,UA,ORD,arr,1970-01-01T16:51:00Z,-862,UA/ ORD
25,UA,ORD,arr,1970-01-01T17:01:00Z,-445,UA/ ORD
25,UA,ORD,arr,1970-01-01T17:11:00Z,-207,UA/ ORD
25,UA,ORD,arr,1970-01-01T17:21:00Z,-117,UA/ ORD
25,UA,ORD,arr,1970-01-01T17:31:00Z,-127,UA/ ORD
25,UA,ORD,arr,1970-01-01T17:41:00Z,-173,UA/ ORD
25,UA,ORD,arr,1970-01-01T17:51:00Z,-251,UA/ ORD
25,UA,ORD,arr,1970-01-01T18:01:00Z,-439,UA/ ORD
25,UA,ORD,arr,1970-01-01T18:11:00Z,-604,UA/ ORD
25,UA,ORD,arr,1970-01-01T18:21:00Z,-735,UA/ ORD
25,UA,ORD,arr,1970-01-01T18:31:00Z,-720,UA/ ORD
25,UA,ORD,arr,1970-01-01T18:41:00Z,-502,UA/ ORD
25,UA,ORD,arr,1970-01-01T18:51:00Z,-379,UA/ ORD
25,UA,ORD,arr,1970-01-01T19:01:00Z,-200,UA/ ORD
25,UA,ORD,arr,1970-01-01T19:11:00Z,-172,UA/ ORD
25,UA,ORD,arr,1970-01-01T19:21:00Z,-167,UA/ ORD
25,UA,ORD,arr,1970-01-01T19:31:00Z,-223,UA/ ORD
25,UA,ORD,arr,1970-01-01T19:41:00Z,-292,UA/ ORD
25,UA,ORD,arr,1970-01-01T19:51:00Z,-388,UA/ ORD
25,UA,ORD,arr,1970-01-01T20:01:00Z,-467,UA/ ORD
25,UA,ORD,arr,1970-01-01T20:11:00Z,-338,UA/ ORD
25,UA,ORD,arr,1970-01-01T20:21:00Z,-188,UA/ ORD
25,UA,ORD,arr,1970-01-01T20:31:00Z,-95,UA/ ORD
25,UA,ORD,arr,1970-01-01T20:41:00Z,-85,UA/ ORD
25,UA,ORD,arr,1970-01-01T20:51:00Z,-94,UA/ ORD
25,UA,ORD,arr,1970-01-01T21:01:00Z,-153,UA/ ORD
25,UA,ORD,arr,1970-01-01T21:11:00Z,-198,UA/ ORD
25,UA,ORD,arr,1970-01-01T21:21:00Z,-184,UA/ ORD
25,UA,ORD,arr,1970-01-01T21:31:00Z,-167,UA/ ORD
25,UA,ORD,arr,1970-01-01T21:41:00Z,-181,UA/ ORD
25,UA,ORD,arr,1970-01-01T21:51:00Z,-127,UA/ ORD
25,UA,ORD,arr,1970-01-01T22:01:00Z,-188,UA/ ORD
25,UA,ORD,arr,1970-01-01T22:11:00Z,-219,UA/ ORD
25,UA,ORD,arr,1970-01-01T22:21:00Z,-179,UA/ ORD
25,UA,ORD,arr,1970-01-01T22:31:00Z,-145,UA/ ORD
25,UA,ORD,arr,1970-01-01T22:41:00Z,-182,UA/ ORD
25,UA,ORD,arr,1970-01-01T22:51:00Z,-168,UA/ ORD
25,UA,ORD,arr,1970-01-01T23:01:00Z,-115,UA/ ORD
25,UA,ORD,arr,1970-01-01T23:11:00Z,-75,UA/ ORD
25,UA,ORD,arr,1970-01-01T23:21:00Z,-76,UA/ ORD
25,UA,ORD,arr,1970-01-01T23:31:00Z,-72,UA/ ORD
25,UA,ORD,arr,1970-01-01T23:41:00Z,-83,UA/ ORD
25,UA,ORD,arr,1970-01-01T23:51:00Z,-46,UA/ ORD
25,UA,ORD,dep,1970-01-01T00:01:00Z,1,UA/ ORD
25,UA,ORD,dep,1970-01-01T00:11:00Z,1,UA/ ORD
25,UA,ORD,dep,1970-01-01T00:31:00Z,1,UA/ ORD
25,UA,ORD,dep,1970-01-01T01:21:00Z,1,UA/ ORD
25,UA,ORD,dep,1970-01-01T01:31:00Z,1,UA/ ORD
25,UA,ORD,dep,1970-01-01T04:51:00Z,1,UA/ ORD
25,UA,ORD,dep,1970-01-01T05:01:00Z,2,UA/ ORD
25,UA,ORD,dep,1970-01-01T05:11:00Z,4,UA/ ORD
25,UA,ORD,dep,1970-01-01T05:21:00Z,23,UA/ ORD
25,UA,ORD,dep,1970-01-01T05:31:00Z,16,UA/ ORD
25,UA,ORD,dep,1970-01-01T05:41:00Z,102,UA/ ORD
25,UA,ORD,dep,1970-01-01T05:51:00Z,704,UA/ ORD
25,UA,ORD,dep,1970-01-01T06:01:00Z,244,UA/ ORD
25,UA,ORD,dep,1970-01-01T06:11:00Z,126,UA/ ORD
25,UA,ORD,dep,1970-01-01T06:21:00Z,61,UA/ ORD
25,UA,ORD,dep,1970-01-01T06:31:00Z,89,UA/ ORD
25,UA,ORD,dep,1970-01-01T06:41:00Z,187,UA/ ORD
25,UA,ORD,dep,1970-01-01T06:51:00Z,618,UA/ ORD
25,UA,ORD,dep,1970-01-01T07:01:00Z,64,UA/ ORD
25,UA,ORD,dep,1970-01-01T07:11:00Z,16,UA/ ORD
25,UA,ORD,dep,1970-01-01T07:21:00Z,51,UA/ ORD
25,UA,ORD,dep,1970-01-01T07:31:00Z,297,UA/ ORD
25,UA,ORD,dep,1970-01-01T07:41:00Z,436,UA/ ORD
25,UA,ORD,dep,1970-01-01T07:51:00Z,551,UA/ ORD
25,UA,ORD,dep,1970-01-01T08:01:00Z,126,UA/ ORD
25,UA,ORD,dep,1970-01-01T08:11:00Z,131,UA/ ORD
25,UA,ORD,dep,1970-01-01T08:21:00Z,189,UA/ ORD
25,UA,ORD,dep,1970-01-01T08:31:00Z,65,UA/ ORD
25,UA,ORD,dep,1970-01-01T08:41:00Z,664,UA/ ORD
25,UA,ORD,dep,1970-01-01T08:51:00Z,1253,UA/ ORD
25,UA,ORD,dep,1970-01-01T09:01:00Z,1138,UA/ ORD
25,UA,ORD,dep,1970-01-01T09:11:00Z,644,UA/ ORD
25,UA,ORD,dep,1970-01-01T09:21:00Z,736,UA/ ORD
25,UA,ORD,dep,1970-01-01T09:31:00Z,398,UA/ ORD
25,UA,ORD,dep,1970-01-01T09:41:00Z,169,UA/ ORD
25,UA,ORD,dep,1970-01-01T09:51:00Z,435,UA/ ORD
25,UA,ORD,dep,1970-01-01T10:01:00Z,442,UA/ ORD
25,UA,ORD,dep,1970-01-01T10:11:00Z,327,UA/ ORD
25,UA,ORD,dep,1970-01-01T10:21:00Z,201,UA/ ORD
