airline,airport,type,block,n,airline_airport
DL,MIA,dep,1970-01-01T00:31:00Z,8,DL/ MIA
DL,MIA,dep,1970-01-01T00:41:00Z,7,DL/ MIA
DL,MIA,dep,1970-01-01T00:51:00Z,8,DL/ MIA
DL,MIA,dep,1970-01-01T01:01:00Z,3,DL/ MIA
DL,MIA,dep,1970-01-01T01:11:00Z,5,DL/ MIA
DL,MIA,dep,1970-01-01T01:21:00Z,7,DL/ MIA
DL,MIA,dep,1970-01-01T01:31:00Z,2,DL/ MIA
DL,MIA,dep,1970-01-01T01:41:00Z,1,DL/ MIA
DL,MIA,dep,1970-01-01T01:51:00Z,2,DL/ MIA
DL,MIA,dep,1970-01-01T02:01:00Z,1,DL/ MIA
DL,MIA,dep,1970-01-01T02:11:00Z,3,DL/ MIA
DL,MIA,dep,1970-01-01T02:31:00Z,1,DL/ MIA
DL,MIA,dep,1970-01-01T02:41:00Z,1,DL/ MIA
DL,MIA,dep,1970-01-01T04:51:00Z,1,DL/ MIA
DL,MIA,dep,1970-01-01T05:11:00Z,1,DL/ MIA
DL,MIA,dep,1970-01-01T05:21:00Z,19,DL/ MIA
DL,MIA,dep,1970-01-01T05:31:00Z,60,DL/ MIA
DL,MIA,dep,1970-01-01T05:41:00Z,53,DL/ MIA
DL,MIA,dep,1970-01-01T05:51:00Z,1154,DL/ MIA
DL,MIA,dep,1970-01-01T06:01:00Z,255,DL/ MIA
DL,MIA,dep,1970-01-01T06:11:00Z,171,DL/ MIA
DL,MIA,dep,1970-01-01T06:21:00Z,300,DL/ MIA
DL,MIA,dep,1970-01-01T06:31:00Z,113,DL/ MIA
DL,MIA,dep,1970-01-01T06:41:00Z,484,DL/ MIA
DL,MIA,dep,1970-01-01T06:51:00Z,2226,DL/ MIA
DL,MIA,dep,1970-01-01T07:01:00Z,849,DL/ MIA
DL,MIA,dep,1970-01-01T07:11:00Z,657,DL/ MIA
DL,MIA,dep,1970-01-01T07:21:00Z,778,DL/ MIA
DL,MIA,dep,1970-01-01T07:31:00Z,527,DL/ MIA
DL,MIA,dep,1970-01-01T07:41:00Z,235,DL/ MIA
DL,MIA,dep,1970-01-01T07:51:00Z,694,DL/ MIA
DL,MIA,dep,1970-01-01T08:01:00Z,876,DL/ MIA
DL,MIA,dep,1970-01-01T08:11:00Z,310,DL/ MIA
DL,MIA,dep,1970-01-01T08:21:00Z,212,DL/ MIA
DL,MIA,dep,1970-01-01T08:31:00Z,136,DL/ MIA
DL,MIA,dep,1970-01-01T08:41:00Z,64,DL/ MIA
DL,MIA,dep,1970-01-01T08:51:00Z,147,DL/ MIA
DL,MIA,dep,1970-01-01T09:01:00Z,105,DL/ MIA
DL,MIA,dep,1970-01-01T09:11:00Z,61,DL/ MIA
DL,MIA,dep,1970-01-01T09:21:00Z,234,DL/ MIA
DL,MIA,dep,1970-01-01T09:31:00Z,92,DL/ MIA
DL,MIA,dep,1970-01-01T09:41:00Z,78,DL/ MIA
DL,MIA,dep,1970-01-01T09:51:00Z,225,DL/ MIA
DL,MIA,dep,1970-01-01T10:01:00Z,299,DL/ MIA
DL,MIA,dep,1970-01-01T10:11:00Z,469,DL/ MIA
DL,MIA,dep,1970-01-01T10:21:00Z,297,DL/ MIA
DL,MIA,dep,1970-01-01T10:31:00Z,126,DL/ MIA
DL,MIA,dep,1970-01-01T10:41:00Z,82,DL/ MIA
DL,MIA,dep,1970-01-01T10:51:00Z,260,DL/ MIA
DL,MIA,dep,1970-01-01T11:01:00Z,590,DL/ MIA
DL,MIA,dep,1970-01-01T11:11:00Z,696,DL/ MIA
DL,MIA,dep,1970-01-01T11:21:00Z,947,DL/ MIA
DL,MIA,dep,1970-01-01T11:31:00Z,667,DL/ MIA
DL,MIA,dep,1970-01-01T11:41:00Z,502,DL/ MIA
DL,MIA,dep,1970-01-01T11:51:00Z,692,DL/ MIA
DL,MIA,dep,1970-01-01T12:01:00Z,778,DL/ MIA
DL,MIA,dep,1970-01-01T12:11:00Z,704,DL/ MIA
DL,MIA,dep,1970-01-01T12:21:00Z,678,DL/ MIA
DL,MIA,dep,1970-01-01T12:31:00Z,453,DL/ MIA
DL,MIA,dep,1970-01-01T12:41:00Z,460,DL/ MIA
DL,MIA,dep,1970-01-01T12:51:00Z,269,DL/ MIA
DL,MIA,dep,1970-01-01T13:01:00Z,237,DL/ MIA
DL,MIA,dep,1970-01-01T13:11:00Z,234,DL/ MIA
DL,MIA,dep,1970-01-01T13:21:00Z,417,DL/ MIA
DL,MIA,dep,1970-01-01T13:31:00Z,268,DL/ MIA
DL,MIA,dep,1970-01-01T13:41:00Z,279,DL/ MIA
DL,MIA,dep,1970-01-01T13:51:00Z,331,DL/ MIA
DL,MIA,dep,1970-01-01T14:01:00Z,540,DL/ MIA
DL,MIA,dep,1970-01-01T14:11:00Z,518,DL/ MIA
DL,MIA,dep,1970-01-01T14:21:00Z,702,DL/ MIA
DL,MIA,dep,1970-01-01T14:31:00Z,508,DL/ MIA
DL,MIA,dep,1970-01-01T14:41:00Z,274,DL/ MIA
DL,MIA,dep,1970-01-01T14:51:00Z,379,DL/ MIA
DL,MIA,dep,1970-01-01T15:01:00Z,405,DL/ MIA
DL,MIA,dep,1970-01-01T15:11:00Z,428,DL/ MIA
DL,MIA,dep,1970-01-01T15:21:00Z,685,DL/ MIA
DL,MIA,dep,1970-01-01T15:31:00Z,699,DL/ MIA
DL,MIA,dep,1970-01-01T15:41:00Z,696,DL/ MIA
DL,MIA,dep,1970-01-01T15:51:00Z,532,DL/ MIA
DL,MIA,dep,1970-01-01T16:01:00Z,329,DL/ MIA
DL,MIA,dep,1970-01-01T16:11:00Z,271,DL/ MIA
DL,MIA,dep,1970-01-01T16:21:00Z,294,DL/ MIA
DL,MIA,dep,1970-01-01T16:31:00Z,388,DL/ MIA
DL,MIA,dep,1970-01-01T16:41:00Z,693,DL/ MIA
DL,MIA,dep,1970-01-01T16:51:00Z,599,DL/ MIA
DL,MIA,dep,1970-01-01T17:01:00Z,354,DL/ MIA
DL,MIA,dep,1970-01-01T17:11:00Z,226,DL/ MIA
DL,MIA,dep,1970-01-01T17:21:00Z,213,DL/ MIA
DL,MIA,dep,1970-01-01T17:31:00Z,149,DL/ MIA
DL,MIA,dep,1970-01-01T17:41:00Z,176,DL/ MIA
DL,MIA,dep,1970-01-01T17:51:00Z,357,DL/ MIA
DL,MIA,dep,1970-01-01T18:01:00Z,279,DL/ MIA
DL,MIA,dep,1970-01-01T18:11:00Z,319,DL/ MIA
DL,MIA,dep,1970-01-01T18:21:00Z,319,DL/ MIA
DL,MIA,dep,1970-01-01T18:31:00Z,311,DL/ MIA
DL,MIA,dep,1970-01-01T18:41:00Z,313,DL/ MIA
DL,MIA,dep,1970-01-01T18:51:00Z,351,DL/ MIA
DL,MIA,dep,1970-01-01T19:01:00Z,356,DL/ MIA
DL,MIA,dep,1970-01-01T19:11:00Z,360,DL/ MIA
DL,MIA,dep,1970-01-01T19:21:00Z,312,DL/ MIA
DL,MIA,dep,1970-01-01T19:31:00Z,446,DL/ MIA
DL,MIA,dep,1970-01-01T19:41:00Z,644,DL/ MIA
DL,MIA,dep,1970-01-01T19:51:00Z,972,DL/ MIA
DL,MIA,dep,1970-01-01T20:01:00Z,510,DL/ MIA
DL,MIA,dep,1970-01-01T20:11:00Z,445,DL/ MIA
DL,MIA,dep,1970-01-01T20:21:00Z,432,DL/ MIA
DL,MIA,dep,1970-01-01T20:31:00Z,280,DL/ MIA
DL,MIA,dep,1970-01-01T20:41:00Z,246,DL/ MIA
DL,MIA,dep,1970-01-01T20:51:00Z,205,DL/ MIA
DL,MIA,dep,1970-01-01T21:01:00Z,197,DL/ MIA
DL,MIA,dep,1970-01-01T21:11:00Z,119,DL/ MIA
DL,MIA,dep,1970-01-01T21:21:00Z,97,DL/ MIA
DL,MIA,dep,1970-01-01T21:31:00Z,74,DL/ MIA
DL,MIA,dep,1970-01-01T21:41:00Z,80,DL/ MIA
DL,MIA,dep,1970-01-01T21:51:00Z,58,DL/ MIA
DL,MIA,dep,1970-01-01T22:01:00Z,49,DL/ MIA
DL,MIA,dep,1970-01-01T22:11:00Z,26,DL/ MIA
DL,MIA,dep,1970-01-01T22:21:00Z,44,DL/ MIA
DL,MIA,dep,1970-01-01T22:31:00Z,34,DL/ MIA
DL,MIA,dep,1970-01-01T22:41:00Z,21,DL/ MIA
DL,MIA,dep,1970-01-01T22:51:00Z,23,DL/ MIA
DL,MIA,dep,1970-01-01T23:01:00Z,21,DL/ MIA
DL,MIA,dep,1970-01-01T23:11:00Z,18,DL/ MIA
DL,MIA,dep,1970-01-01T23:21:00Z,14,DL/ MIA
DL,MIA,dep,1970-01-01T23:31:00Z,11,DL/ MIA
DL,MIA,dep,1970-01-01T23:41:00Z,13,DL/ MIA
DL,MIA,dep,1970-01-01T23:51:00Z,14,DL/ MIA
DL,MSP,arr,1970-01-01T00:01:00Z,-558,DL/ MSP
DL,MSP,arr,1970-01-01T00:11:00Z,-555,DL/ MSP
DL,MSP,arr,1970-01-01T00:21:00Z,-448,DL/ MSP
DL,MSP,arr,1970-01-01T00:31:00Z,-381,DL/ MSP
DL,MSP,arr,1970-01-01T00:41:00Z,-232,DL/ MSP
DL,MSP,arr,1970-01-01T00:51:00Z,-153,DL/ MSP
DL,MSP,arr,1970-01-01T01:01:00Z,-135,DL/ MSP
DL,MSP,arr,1970-01-01T01:11:00Z,-81,DL/ MSP
DL,MSP,arr,1970-01-01T01:21:00Z,-69,DL/ MSP
DL,MSP,arr,1970-01-01T01:31:00Z,-85,DL/ MSP
DL,MSP,arr,1970-01-01T01:41:00Z,-52,DL/ MSP
DL,MSP,arr,1970-01-01T01:51:00Z,-30,DL/ MSP
DL,MSP,arr,1970-01-01T02:01:00Z,-35,DL/ MSP
DL,MSP,arr,1970-01-01T02:11:00Z,-26,DL/ MSP
DL,MSP,arr,1970-01-01T02:21:00Z,-32,DL/ MSP
DL,MSP,arr,1970-01-01T02:31:00Z,-24,DL/ MSP
DL,MSP,arr,1970-01-01T02:41:00Z,-16,DL/ MSP
DL,MSP,arr,1970-01-01T02:51:00Z,-20,DL/ MSP
DL,MSP,arr,1970-01-01T03:01:00Z,-9,DL/ MSP
DL,MSP,arr,1970-01-01T03:11:00Z,-10,DL/ MSP
DL,MSP,arr,1970-01-01T03:21:00Z,-13,DL/ MSP
DL,MSP,arr,1970-01-01T03:31:00Z,-7,DL/ MSP
DL,MSP,arr,1970-01-01T03:41:00Z,-8,DL/ MSP
DL,MSP,arr,1970-01-01T03:51:00Z,-3,DL/ MSP
DL,MSP,arr,1970-01-01T04:01:00Z,-7,DL/ MSP
DL,MSP,arr,1970-01-01T04:11:00Z,-14,DL/ MSP
DL,MSP,arr,1970-01-01T04:21:00Z,-48,DL/ MSP
DL,MSP,arr,1970-01-01T04:31:00Z,-118,DL/ MSP
DL,MSP,arr,1970-01-01T04:41:00Z,-206,DL/ MSP
DL,MSP,arr,1970-01-01T04:51:00Z,-233,DL/ MSP
DL,MSP,arr,1970-01-01T05:01:00Z,-306,DL/ MSP
DL,MSP,arr,1970-01-01T05:11:00Z,-533,DL/ MSP
DL,MSP,arr,1970-01-01T05:21:00Z,-1048,DL/ MSP
DL,MSP,arr,1970-01-01T05:31:00Z,-1385,DL/ MSP
DL,MSP,arr,1970-01-01T05:41:00Z,-1755,DL/ MSP
DL,MSP,arr,1970-01-01T05:51:00Z,-1731,DL/ MSP
DL,MSP,arr,1970-01-01T06:01:00Z,-1448,DL/ MSP
DL,MSP,arr,1970-01-01T06:11:00Z,-1222,DL/ MSP
DL,MSP,arr,1970-01-01T06:21:00Z,-792,DL/ MSP
DL,MSP,arr,1970-01-01T06:31:00Z,-821,DL/ MSP
DL,MSP,arr,1970-01-01T06:41:00Z,-871,DL/ MSP
DL,MSP,arr,1970-01-01T06:51:00Z,-714,DL/ MSP
DL,MSP,arr,1970-01-01T07:01:00Z,-862,DL/ MSP
DL,MSP,arr,1970-01-01T07:11:00Z,-1967,DL/ MSP
DL,MSP,arr,1970-01-01T07:21:00Z,-3146,DL/ MSP
DL,MSP,arr,1970-01-01T07:31:00Z,-3678,DL/ MSP
DL,MSP,arr,1970-01-01T07:41:00Z,-3950,DL/ MSP
DL,MSP,arr,1970-01-01T07:51:00Z,-4073,DL/ MSP
DL,MSP,arr,1970-01-01T08:01:00Z,-3334,DL/ MSP
DL,MSP,arr,1970-01-01T08:11:00Z,-2030,DL/ MSP
DL,MSP,arr,1970-01-01T08:21:00Z,-1367,DL/ MSP
DL,MSP,arr,1970-01-01T08:31:00Z,-1858,DL/ MSP
DL,MSP,arr,1970-01-01T08:41:00Z,-2476,DL/ MSP
DL,MSP,arr,1970-01-01T08:51:00Z,-3181,DL/ MSP
DL,MSP,arr,1970-01-01T09:01:00Z,-4210,DL/ MSP
DL,MSP,arr,1970-01-01T09:11:00Z,-4171,DL/ MSP
DL,MSP,arr,1970-01-01T09:21:00Z,-3259,DL/ MSP
DL,MSP,arr,1970-01-01T09:31:00Z,-2806,DL/ MSP
DL,MSP,arr,1970-01-01T09:41:00Z,-2611,DL/ MSP
DL,MSP,arr,1970-01-01T09:51:00Z,-2460,DL/ MSP
DL,MSP,arr,1970-01-01T10:01:00Z,-2396,DL/ MSP
DL,MSP,arr,1970-01-01T10:11:00Z,-2436,DL/ MSP
DL,MSP,arr,1970-01-01T10:21:00Z,-2182,DL/ MSP
DL,MSP,arr,1970-01-01T10:31:00Z,-1772,DL/ MSP
DL,MSP,arr,1970-01-01T10:41:00Z,-1263,DL/ MSP
DL,MSP,arr,1970-01-01T10:51:00Z,-1391,DL/ MSP
DL,MSP,arr,1970-01-01T11:01:00Z,-2042,DL/ MSP
DL,MSP,arr,1970-01-01T11:11:00Z,-2988,DL/ MSP
DL,MSP,arr,1970-01-01T11:21:00Z,-3670,DL/ MSP
DL,MSP,arr,1970-01-01T11:31:00Z,-4052,DL/ MSP
DL,MSP,arr,1970-01-01T11:41:00Z,-4229,DL/ MSP
DL,MSP,arr,1970-01-01T11:51:00Z,-4044,DL/ MSP
DL,MSP,arr,1970-01-01T12:01:00Z,-2977,DL/ MSP
DL,MSP,arr,1970-01-01T12:11:00Z,-1791,DL/ MSP
DL,MSP,arr,1970-01-01T12:21:00Z,-1328,DL/ MSP
DL,MSP,arr,1970-01-01T12:31:00Z,-1073,DL/ MSP
DL,MSP,arr,1970-01-01T12:41:00Z,-1111,DL/ MSP
DL,MSP,arr,1970-01-01T12:51:00Z,-1381,DL/ MSP
DL,MSP,arr,1970-01-01T13:01:00Z,-1775,DL/ MSP
DL,MSP,arr,1970-01-01T13:11:00Z,-2170,DL/ MSP
DL,MSP,arr,1970-01-01T13:21:00Z,-2779,DL/ MSP
DL,MSP,arr,1970-01-01T13:31:00Z,-3088,DL/ MSP
DL,MSP,arr,1970-01-01T13:41:00Z,-3224,DL/ MSP
DL,MSP,arr,1970-01-01T13:51:00Z,-3178,DL/ MSP
DL,MSP,arr,1970-01-01T14:01:00Z,-3153,DL/ MSP
DL,MSP,arr,1970-01-01T14:11:00Z,-3381,DL/ MSP
DL,MSP,arr,1970-01-01T14:21:00Z,-4202,DL/ MSP
DL,MSP,arr,1970-01-01T14:31:00Z,-3375,DL/ MSP
DL,MSP,arr,1970-01-01T14:41:00Z,-2059,DL/ MSP
DL,MSP,arr,1970-01-01T14:51:00Z,-1383,DL/ MSP
DL,MSP,arr,1970-01-01T15:01:00Z,-1069,DL/ MSP
DL,MSP,arr,1970-01-01T15:11:00Z,-798,DL/ MSP
DL,MSP,arr,1970-01-01T15:21:00Z,-758,DL/ MSP
DL,MSP,arr,1970-01-01T15:31:00Z,-805,DL/ MSP
DL,MSP,arr,1970-01-01T15:41:00Z,-803,DL/ MSP
DL,MSP,arr,1970-01-01T15:51:00Z,-925,DL/ MSP
DL,MSP,arr,1970-01-01T16:01:00Z,-1271,DL/ MSP
DL,MSP,arr,1970-01-01T16:11:00Z,-2144,DL/ MSP
DL,MSP,arr,1970-01-01T16:21:00Z,-3403,DL/ MSP
DL,MSP,arr,1970-01-01T16:31:00Z,-4268,DL/ MSP
DL,MSP,arr,1970-01-01T16:41:00Z,-5541,DL/ MSP
DL,MSP,arr,1970-01-01T16:51:00Z,-5967,DL/ MSP
DL,MSP,arr,1970-01-01T17:01:00Z,-5690,DL/ MSP
DL,MSP,arr,1970-01-01T17:11:00Z,-4802,DL/ MSP
DL,MSP,arr,1970-01-01T17:21:00Z,-3407,DL/ MSP
DL,MSP,arr,1970-01-01T17:31:00Z,-2089,DL/ MSP
DL,MSP,arr,1970-01-01T17:41:00Z,-1595,DL/ MSP
DL,MSP,arr,1970-01-01T17:51:00Z,-1559,DL/ MSP
DL,MSP,arr,1970-01-01T18:01:00Z,-1891,DL/ MSP
DL,MSP,arr,1970-01-01T18:11:00Z,-2609,DL/ MSP
DL,MSP,arr,1970-01-01T18:21:00Z,-3580,DL/ MSP
DL,MSP,arr,1970-01-01T18:31:00Z,-4710,DL/ MSP
DL,MSP,arr,1970-01-01T18:41:00Z,-5354,DL/ MSP
DL,MSP,arr,1970-01-01T18:51:00Z,-5290,DL/ MSP
DL,MSP,arr,1970-01-01T19:01:00Z,-4673,DL/ MSP
DL,MSP,arr,1970-01-01T19:11:00Z,-3732,DL/ MSP
DL,MSP,arr,1970-01-01T19:21:00Z,-3428,DL/ MSP
DL,MSP,arr,1970-01-01T19:31:00Z,-2942,DL/ MSP
DL,MSP,arr,1970-01-01T19:41:00Z,-2761,DL/ MSP
DL,MSP,arr,1970-01-01T19:51:00Z,-2739,DL/ MSP
DL,MSP,arr,1970-01-01T20:01:00Z,-2779,DL/ MSP
DL,MSP,arr,1970-01-01T20:11:00Z,-2824,DL/ MSP
DL,MSP,arr,1970-01-01T20:21:00Z,-3286,DL/ MSP
DL,MSP,arr,1970-01-01T20:31:00Z,-3248,DL/ MSP
DL,MSP,arr,1970-01-01T20:41:00Z,-2651,DL/ MSP
DL,MSP,arr,1970-01-01T20:51:00Z,-2444,DL/ MSP
DL,MSP,arr,1970-01-01T21:01:00Z,-2266,DL/ MSP
DL,MSP,arr,1970-01-01T21:11:00Z,-2214,DL/ MSP
DL,MSP,arr,1970-01-01T21:21:00Z,-2300,DL/ MSP
DL,MSP,arr,1970-01-01T21:31:00Z,-2297,DL/ MSP
DL,MSP,arr,1970-01-01T21:41:00Z,-2144,DL/ MSP
DL,MSP,arr,1970-01-01T21:51:00Z,-1917,DL/ MSP
DL,MSP,arr,1970-01-01T22:01:00Z,-1370,DL/ MSP
DL,MSP,arr,1970-01-01T22:11:00Z,-901,DL/ MSP
DL,MSP,arr,1970-01-01T22:21:00Z,-692,DL/ MSP
DL,MSP,arr,1970-01-01T22:31:00Z,-589,DL/ MSP
DL,MSP,arr,1970-01-01T22:41:00Z,-586,DL/ MSP
DL,MSP,arr,1970-01-01T22:51:00Z,-582,DL/ MSP
DL,MSP,arr,1970-01-01T23:01:00Z,-586,DL/ MSP
DL,MSP,arr,1970-01-01T23:11:00Z,-623,DL/ MSP
DL,MSP,arr,1970-01-01T23:21:00Z,-727,DL/ MSP
DL,MSP,arr,1970-01-01T23:31:00Z,-687,DL/ MSP
DL,MSP,arr,1970-01-01T23:41:00Z,-697,DL/ MSP
DL,MSP,arr,1970-01-01T23:51:00Z,-599,DL/ MSP
DL,MSP,dep,1970-01-01T00:01:00Z,111,DL/ MSP
DL,MSP,dep,1970-01-01T00:11:00Z,76,DL/ MSP
DL,MSP,dep,1970-01-01T00:21:00Z,60,DL/ MSP
DL,MSP,dep,1970-01-01T00:31:00Z,45,DL/ MSP
DL,MSP,dep,1970-01-01T00:41:00Z,46,DL/ MSP
DL,MSP,dep,1970-01-01T00:51:00Z,29,DL/ MSP
DL,MSP,dep,1970-01-01T01:01:00Z,34,DL/ MSP
DL,MSP,dep,1970-01-01T01:11:00Z,28,DL/ MSP
DL,MSP,dep,1970-01-01T01:21:00Z,20,DL/ MSP
DL,MSP,dep,1970-01-01T01:31:00Z,17,DL/ MSP
DL,MSP,dep,1970-01-01T01:41:00Z,10,DL/ MSP
DL,MSP,dep,1970-01-01T01:51:00Z,5,DL/ MSP
DL,MSP,dep,1970-01-01T02:01:00Z,8,DL/ MSP
DL,MSP,dep,1970-01-01T02:11:00Z,2,DL/ MSP
DL,MSP,dep,1970-01-01T02:21:00Z,3,DL/ MSP
DL,MSP,dep,1970-01-01T02:31:00Z,4,DL/ MSP
DL,MSP,dep,1970-01-01T02:41:00Z,1,DL/ MSP
DL,MSP,dep,1970-01-01T02:51:00Z,1,DL/ MSP
DL,MSP,dep,1970-01-01T04:51:00Z,21,DL/ MSP
DL,MSP,dep,1970-01-01T05:01:00Z,108,DL/ MSP
DL,MSP,dep,1970-01-01T05:11:00Z,769,DL/ MSP
DL,MSP,dep,1970-01-01T05:21:00Z,511,DL/ MSP
DL,MSP,dep,1970-01-01T05:31:00Z,260,DL/ MSP
DL,MSP,dep,1970-01-01T05:41:00Z,54,DL/ MSP
DL,MSP,dep,1970-01-01T05:51:00Z,767,DL/ MSP
DL,MSP,dep,1970-01-01T06:01:00Z,758,DL/ MSP
DL,MSP,dep,1970-01-01T06:11:00Z,742,DL/ MSP
DL,MSP,dep,1970-01-01T06:21:00Z,1155,DL/ MSP
DL,MSP,dep,1970-01-01T06:31:00Z,603,DL/ MSP
DL,MSP,dep,1970-01-01T06:41:00Z,3098,DL/ MSP
DL,MSP,dep,1970-01-01T06:51:00Z,6541,DL/ MSP
DL,MSP,dep,1970-01-01T07:01:00Z,4455,DL/ MSP
DL,MSP,dep,1970-01-01T07:11:00Z,1939,DL/ MSP
DL,MSP,dep,1970-01-01T07:21:00Z,3378,DL/ MSP
DL,MSP,dep,1970-01-01T07:31:00Z,2119,DL/ MSP
DL,MSP,dep,1970-01-01T07:41:00Z,1289,DL/ MSP
DL,MSP,dep,1970-01-01T07:51:00Z,3451,DL/ MSP
DL,MSP,dep,1970-01-01T08:01:00Z,1967,DL/ MSP
DL,MSP,dep,1970-01-01T08:11:00Z,1653,DL/ MSP
DL,MSP,dep,1970-01-01T08:21:00Z,1676,DL/ MSP
DL,MSP,dep,1970-01-01T08:31:00Z,2120,DL/ MSP
DL,MSP,dep,1970-01-01T08:41:00Z,6317,DL/ MSP
DL,MSP,dep,1970-01-01T08:51:00Z,7153,DL/ MSP
DL,MSP,dep,1970-01-01T09:01:00Z,4275,DL/ MSP
DL,MSP,dep,1970-01-01T09:11:00Z,2690,DL/ MSP
DL,MSP,dep,1970-01-01T09:21:00Z,2099,DL/ MSP
DL,MSP,dep,1970-01-01T09:31:00Z,1343,DL/ MSP
DL,MSP,dep,1970-01-01T09:41:00Z,1108,DL/ MSP
DL,MSP,dep,1970-01-01T09:51:00Z,3849,DL/ MSP
DL,MSP,dep,1970-01-01T10:01:00Z,3535,DL/ MSP
DL,MSP,dep,1970-01-01T10:11:00Z,3829,DL/ MSP
DL,MSP,dep,1970-01-01T10:21:00Z,3943,DL/ MSP
DL,MSP,dep,1970-01-01T10:31:00Z,2685,DL/ MSP
DL,MSP,dep,1970-01-01T10:41:00Z,2312,DL/ MSP
DL,MSP,dep,1970-01-01T10:51:00Z,3557,DL/ MSP
DL,MSP,dep,1970-01-01T11:01:00Z,2948,DL/ MSP
DL,MSP,dep,1970-01-01T11:11:00Z,4800,DL/ MSP
DL,MSP,dep,1970-01-01T11:21:00Z,4111,DL/ MSP
DL,MSP,dep,1970-01-01T11:31:00Z,2997,DL/ MSP
DL,MSP,dep,1970-01-01T11:41:00Z,3035,DL/ MSP
DL,MSP,dep,1970-01-01T11:51:00Z,1928,DL/ MSP
DL,MSP,dep,1970-01-01T12:01:00Z,1010,DL/ MSP
DL,MSP,dep,1970-01-01T12:11:00Z,888,DL/ MSP
DL,MSP,dep,1970-01-01T12:21:00Z,938,DL/ MSP
DL,MSP,dep,1970-01-01T12:31:00Z,2180,DL/ MSP
DL,MSP,dep,1970-01-01T12:41:00Z,6759,DL/ MSP
DL,MSP,dep,1970-01-01T12:51:00Z,5914,DL/ MSP
DL,MSP,dep,1970-01-01T13:01:00Z,4163,DL/ MSP
DL,MSP,dep,1970-01-01T13:11:00Z,3384,DL/ MSP
DL,MSP,dep,1970-01-01T13:21:00Z,2281,DL/ MSP
DL,MSP,dep,1970-01-01T13:31:00Z,1110,DL/ MSP
DL,MSP,dep,1970-01-01T13:41:00Z,983,DL/ MSP
DL,MSP,dep,1970-01-01T13:51:00Z,1435,DL/ MSP
DL,MSP,dep,1970-01-01T14:01:00Z,848,DL/ MSP
DL,MSP,dep,1970-01-01T14:11:00Z,2173,DL/ MSP
DL,MSP,dep,1970-01-01T14:21:00Z,2333,DL/ MSP
DL,MSP,dep,1970-01-01T14:31:00Z,2012,DL/ MSP
DL,MSP,dep,1970-01-01T14:41:00Z,1516,DL/ MSP
DL,MSP,dep,1970-01-01T14:51:00Z,1111,DL/ MSP
DL,MSP,dep,1970-01-01T15:01:00Z,2976,DL/ MSP
DL,MSP,dep,1970-01-01T15:11:00Z,5116,DL/ MSP
DL,MSP,dep,1970-01-01T15:21:00Z,4127,DL/ MSP
DL,MSP,dep,1970-01-01T15:31:00Z,3045,DL/ MSP
DL,MSP,dep,1970-01-01T15:41:00Z,3169,DL/ MSP
DL,MSP,dep,1970-01-01T15:51:00Z,3574,DL/ MSP
DL,MSP,dep,1970-01-01T16:01:00Z,1630,DL/ MSP
DL,MSP,dep,1970-01-01T16:11:00Z,1177,DL/ MSP
DL,MSP,dep,1970-01-01T16:21:00Z,981,DL/ MSP
DL,MSP,dep,1970-01-01T16:31:00Z,890,DL/ MSP
DL,MSP,dep,1970-01-01T16:41:00Z,680,DL/ MSP
DL,MSP,dep,1970-01-01T16:51:00Z,554,DL/ MSP
DL,MSP,dep,1970-01-01T17:01:00Z,409,DL/ MSP
DL,MSP,dep,1970-01-01T17:11:00Z,252,DL/ MSP
DL,MSP,dep,1970-01-01T17:21:00Z,454,DL/ MSP
DL,MSP,dep,1970-01-01T17:31:00Z,2141,DL/ MSP
DL,MSP,dep,1970-01-01T17:41:00Z,3387,DL/ MSP
DL,MSP,dep,1970-01-01T17:51:00Z,4482,DL/ MSP
DL,MSP,dep,1970-01-01T18:01:00Z,4305,DL/ MSP
DL,MSP,dep,1970-01-01T18:11:00Z,3940,DL/ MSP
DL,MSP,dep,1970-01-01T18:21:00Z,4295,DL/ MSP
DL,MSP,dep,1970-01-01T18:31:00Z,4351,DL/ MSP
DL,MSP,dep,1970-01-01T18:41:00Z,3147,DL/ MSP
DL,MSP,dep,1970-01-01T18:51:00Z,2191,DL/ MSP
DL,MSP,dep,1970-01-01T19:01:00Z,1122,DL/ MSP
DL,MSP,dep,1970-01-01T19:11:00Z,907,DL/ MSP
DL,MSP,dep,1970-01-01T19:21:00Z,1397,DL/ MSP
DL,MSP,dep,1970-01-01T19:31:00Z,2490,DL/ MSP
DL,MSP,dep,1970-01-01T19:41:00Z,4544,DL/ MSP
DL,MSP,dep,1970-01-01T19:51:00Z,5535,DL/ MSP
DL,MSP,dep,1970-01-01T20:01:00Z,4025,DL/ MSP
DL,MSP,dep,1970-01-01T20:11:00Z,5870,DL/ MSP
DL,MSP,dep,1970-01-01T20:21:00Z,4727,DL/ MSP
DL,MSP,dep,1970-01-01T20:31:00Z,3643,DL/ MSP
DL,MSP,dep,1970-01-01T20:41:00Z,2754,DL/ MSP
DL,MSP,dep,1970-01-01T20:51:00Z,2233,DL/ MSP
DL,MSP,dep,1970-01-01T21:01:00Z,1947,DL/ MSP
DL,MSP,dep,1970-01-01T21:11:00Z,2502,DL/ MSP
DL,MSP,dep,1970-01-01T21:21:00Z,2426,DL/ MSP
DL,MSP,dep,1970-01-01T21:31:00Z,2729,DL/ MSP
