airline,airport,type,block,n,airline_airport,year
UA,ORD,arr,1970-01-01T15:41:00Z,-2043,UA/ ORD,1995
UA,ORD,arr,1970-01-01T15:51:00Z,-2560,UA/ ORD,1995
UA,ORD,arr,1970-01-01T16:01:00Z,-2426,UA/ ORD,1995
UA,ORD,arr,1970-01-01T16:11:00Z,-1669,UA/ ORD,1995
UA,ORD,arr,1970-01-01T16:21:00Z,-972,UA/ ORD,1995
UA,ORD,arr,1970-01-01T16:31:00Z,-723,UA/ ORD,1995
UA,ORD,arr,1970-01-01T16:41:00Z,-803,UA/ ORD,1995
UA,ORD,arr,1970-01-01T16:51:00Z,-1484,UA/ ORD,1995
UA,ORD,arr,1970-01-01T17:01:00Z,-1575,UA/ ORD,1995
UA,ORD,arr,1970-01-01T17:11:00Z,-1309,UA/ ORD,1995
UA,ORD,arr,1970-01-01T17:21:00Z,-902,UA/ ORD,1995
UA,ORD,arr,1970-01-01T17:31:00Z,-981,UA/ ORD,1995
UA,ORD,arr,1970-01-01T17:41:00Z,-1512,UA/ ORD,1995
UA,ORD,arr,1970-01-01T17:51:00Z,-2368,UA/ ORD,1995
UA,ORD,arr,1970-01-01T18:01:00Z,-2851,UA/ ORD,1995
UA,ORD,arr,1970-01-01T18:11:00Z,-2782,UA/ ORD,1995
UA,ORD,arr,1970-01-01T18:21:00Z,-1779,UA/ ORD,1995
UA,ORD,arr,1970-01-01T18:31:00Z,-1158,UA/ ORD,1995
UA,ORD,arr,1970-01-01T18:41:00Z,-1086,UA/ ORD,1995
UA,ORD,arr,1970-01-01T18:51:00Z,-1537,UA/ ORD,1995
UA,ORD,arr,1970-01-01T19:01:00Z,-1957,UA/ ORD,1995
UA,ORD,arr,1970-01-01T19:11:00Z,-2545,UA/ ORD,1995
UA,ORD,arr,1970-01-01T19:21:00Z,-2328,UA/ ORD,1995
UA,ORD,arr,1970-01-01T19:31:00Z,-1318,UA/ ORD,1995
UA,ORD,arr,1970-01-01T19:41:00Z,-980,UA/ ORD,1995
UA,ORD,arr,1970-01-01T19:51:00Z,-884,UA/ ORD,1995
UA,ORD,arr,1970-01-01T20:01:00Z,-1050,UA/ ORD,1995
UA,ORD,arr,1970-01-01T20:11:00Z,-984,UA/ ORD,1995
UA,ORD,arr,1970-01-01T20:21:00Z,-730,UA/ ORD,1995
UA,ORD,arr,1970-01-01T20:31:00Z,-656,UA/ ORD,1995
UA,ORD,arr,1970-01-01T20:41:00Z,-842,UA/ ORD,1995
UA,ORD,arr,1970-01-01T20:51:00Z,-1004,UA/ ORD,1995
UA,ORD,arr,1970-01-01T21:01:00Z,-1182,UA/ ORD,1995
UA,ORD,arr,1970-01-01T21:11:00Z,-1533,UA/ ORD,1995
UA,ORD,arr,1970-01-01T21:21:00Z,-1273,UA/ ORD,1995
UA,ORD,arr,1970-01-01T21:31:00Z,-926,UA/ ORD,1995
UA,ORD,arr,1970-01-01T21:41:00Z,-667,UA/ ORD,1995
UA,ORD,arr,1970-01-01T21:51:00Z,-475,UA/ ORD,1995
UA,ORD,arr,1970-01-01T22:01:00Z,-360,UA/ ORD,1995
UA,ORD,arr,1970-01-01T22:11:00Z,-243,UA/ ORD,1995
UA,ORD,arr,1970-01-01T22:21:00Z,-221,UA/ ORD,1995
UA,ORD,arr,1970-01-01T22:31:00Z,-268,UA/ ORD,1995
UA,ORD,arr,1970-01-01T22:41:00Z,-310,UA/ ORD,1995
UA,ORD,arr,1970-01-01T22:51:00Z,-235,UA/ ORD,1995
UA,ORD,arr,1970-01-01T23:01:00Z,-258,UA/ ORD,1995
UA,ORD,arr,1970-01-01T23:11:00Z,-158,UA/ ORD,1995
UA,ORD,arr,1970-01-01T23:21:00Z,-98,UA/ ORD,1995
UA,ORD,arr,1970-01-01T23:31:00Z,-91,UA/ ORD,1995
UA,ORD,arr,1970-01-01T23:41:00Z,-93,UA/ ORD,1995
UA,ORD,arr,1970-01-01T23:51:00Z,-82,UA/ ORD,1995
UA,ORD,dep,1970-01-01T00:01:00Z,14,UA/ ORD,1995
UA,ORD,dep,1970-01-01T00:11:00Z,14,UA/ ORD,1995
UA,ORD,dep,1970-01-01T00:21:00Z,13,UA/ ORD,1995
UA,ORD,dep,1970-01-01T00:31:00Z,4,UA/ ORD,1995
UA,ORD,dep,1970-01-01T00:41:00Z,2,UA/ ORD,1995
UA,ORD,dep,1970-01-01T00:51:00Z,6,UA/ ORD,1995
UA,ORD,dep,1970-01-01T01:01:00Z,7,UA/ ORD,1995
UA,ORD,dep,1970-01-01T01:11:00Z,3,UA/ ORD,1995
UA,ORD,dep,1970-01-01T01:21:00Z,1,UA/ ORD,1995
UA,ORD,dep,1970-01-01T01:31:00Z,3,UA/ ORD,1995
UA,ORD,dep,1970-01-01T05:41:00Z,56,UA/ ORD,1995
UA,ORD,dep,1970-01-01T05:51:00Z,335,UA/ ORD,1995
UA,ORD,dep,1970-01-01T06:01:00Z,626,UA/ ORD,1995
UA,ORD,dep,1970-01-01T06:11:00Z,662,UA/ ORD,1995
UA,ORD,dep,1970-01-01T06:21:00Z,696,UA/ ORD,1995
UA,ORD,dep,1970-01-01T06:31:00Z,930,UA/ ORD,1995
UA,ORD,dep,1970-01-01T06:41:00Z,2010,UA/ ORD,1995
UA,ORD,dep,1970-01-01T06:51:00Z,1185,UA/ ORD,1995
UA,ORD,dep,1970-01-01T07:01:00Z,1077,UA/ ORD,1995
UA,ORD,dep,1970-01-01T07:11:00Z,572,UA/ ORD,1995
UA,ORD,dep,1970-01-01T07:21:00Z,233,UA/ ORD,1995
UA,ORD,dep,1970-01-01T07:31:00Z,266,UA/ ORD,1995
UA,ORD,dep,1970-01-01T07:41:00Z,3213,UA/ ORD,1995
UA,ORD,dep,1970-01-01T07:51:00Z,2565,UA/ ORD,1995
UA,ORD,dep,1970-01-01T08:01:00Z,2430,UA/ ORD,1995
UA,ORD,dep,1970-01-01T08:11:00Z,2596,UA/ ORD,1995
UA,ORD,dep,1970-01-01T08:21:00Z,1395,UA/ ORD,1995
UA,ORD,dep,1970-01-01T08:31:00Z,906,UA/ ORD,1995
UA,ORD,dep,1970-01-01T08:41:00Z,1106,UA/ ORD,1995
UA,ORD,dep,1970-01-01T08:51:00Z,835,UA/ ORD,1995
UA,ORD,dep,1970-01-01T09:01:00Z,686,UA/ ORD,1995
UA,ORD,dep,1970-01-01T09:11:00Z,1003,UA/ ORD,1995
UA,ORD,dep,1970-01-01T09:21:00Z,2179,UA/ ORD,1995
UA,ORD,dep,1970-01-01T09:31:00Z,2640,UA/ ORD,1995
UA,ORD,dep,1970-01-01T09:41:00Z,3284,UA/ ORD,1995
UA,ORD,dep,1970-01-01T09:51:00Z,3093,UA/ ORD,1995
UA,ORD,dep,1970-01-01T10:01:00Z,1367,UA/ ORD,1995
UA,ORD,dep,1970-01-01T10:11:00Z,846,UA/ ORD,1995
UA,ORD,dep,1970-01-01T10:21:00Z,474,UA/ ORD,1995
UA,ORD,dep,1970-01-01T10:31:00Z,436,UA/ ORD,1995
UA,ORD,dep,1970-01-01T10:41:00Z,990,UA/ ORD,1995
UA,ORD,dep,1970-01-01T10:51:00Z,2697,UA/ ORD,1995
UA,ORD,dep,1970-01-01T11:01:00Z,2601,UA/ ORD,1995
UA,ORD,dep,1970-01-01T11:11:00Z,1361,UA/ ORD,1995
UA,ORD,dep,1970-01-01T11:21:00Z,1011,UA/ ORD,1995
UA,ORD,dep,1970-01-01T11:31:00Z,752,UA/ ORD,1995
UA,ORD,dep,1970-01-01T11:41:00Z,875,UA/ ORD,1995
UA,ORD,dep,1970-01-01T11:51:00Z,664,UA/ ORD,1995
UA,ORD,dep,1970-01-01T12:01:00Z,537,UA/ ORD,1995
UA,ORD,dep,1970-01-01T12:11:00Z,3805,UA/ ORD,1995
UA,ORD,dep,1970-01-01T12:21:00Z,3430,UA/ ORD,1995
UA,ORD,dep,1970-01-01T12:31:00Z,2124,UA/ ORD,1995
UA,ORD,dep,1970-01-01T12:41:00Z,1891,UA/ ORD,1995
UA,ORD,dep,1970-01-01T12:51:00Z,948,UA/ ORD,1995
UA,ORD,dep,1970-01-01T13:01:00Z,629,UA/ ORD,1995
UA,ORD,dep,1970-01-01T13:11:00Z,786,UA/ ORD,1995
UA,ORD,dep,1970-01-01T13:21:00Z,1369,UA/ ORD,1995
UA,ORD,dep,1970-01-01T13:31:00Z,3060,UA/ ORD,1995
UA,ORD,dep,1970-01-01T13:41:00Z,3490,UA/ ORD,1995
UA,ORD,dep,1970-01-01T13:51:00Z,1996,UA/ ORD,1995
UA,ORD,dep,1970-01-01T14:01:00Z,1225,UA/ ORD,1995
UA,ORD,dep,1970-01-01T14:11:00Z,1027,UA/ ORD,1995
UA,ORD,dep,1970-01-01T14:21:00Z,728,UA/ ORD,1995
UA,ORD,dep,1970-01-01T14:31:00Z,619,UA/ ORD,1995
UA,ORD,dep,1970-01-01T14:41:00Z,745,UA/ ORD,1995
UA,ORD,dep,1970-01-01T14:51:00Z,459,UA/ ORD,1995
UA,ORD,dep,1970-01-01T15:01:00Z,628,UA/ ORD,1995
UA,ORD,dep,1970-01-01T15:11:00Z,3409,UA/ ORD,1995
UA,ORD,dep,1970-01-01T15:21:00Z,2869,UA/ ORD,1995
UA,ORD,dep,1970-01-01T15:31:00Z,1985,UA/ ORD,1995
UA,ORD,dep,1970-01-01T15:41:00Z,1363,UA/ ORD,1995
UA,ORD,dep,1970-01-01T15:51:00Z,745,UA/ ORD,1995
UA,ORD,dep,1970-01-01T16:01:00Z,824,UA/ ORD,1995
UA,ORD,dep,1970-01-01T16:11:00Z,672,UA/ ORD,1995
UA,ORD,dep,1970-01-01T16:21:00Z,335,UA/ ORD,1995
UA,ORD,dep,1970-01-01T16:31:00Z,325,UA/ ORD,1995
UA,ORD,dep,1970-01-01T16:41:00Z,2760,UA/ ORD,1995
UA,ORD,dep,1970-01-01T16:51:00Z,2528,UA/ ORD,1995
UA,ORD,dep,1970-01-01T17:01:00Z,3340,UA/ ORD,1995
UA,ORD,dep,1970-01-01T17:11:00Z,1664,UA/ ORD,1995
UA,ORD,dep,1970-01-01T17:21:00Z,871,UA/ ORD,1995
UA,ORD,dep,1970-01-01T17:31:00Z,803,UA/ ORD,1995
UA,ORD,dep,1970-01-01T17:41:00Z,1416,UA/ ORD,1995
UA,ORD,dep,1970-01-01T17:51:00Z,1360,UA/ ORD,1995
UA,ORD,dep,1970-01-01T18:01:00Z,1301,UA/ ORD,1995
UA,ORD,dep,1970-01-01T18:11:00Z,1059,UA/ ORD,1995
UA,ORD,dep,1970-01-01T18:21:00Z,634,UA/ ORD,1995
UA,ORD,dep,1970-01-01T18:31:00Z,667,UA/ ORD,1995
UA,ORD,dep,1970-01-01T18:41:00Z,1706,UA/ ORD,1995
UA,ORD,dep,1970-01-01T18:51:00Z,2236,UA/ ORD,1995
UA,ORD,dep,1970-01-01T19:01:00Z,3092,UA/ ORD,1995
UA,ORD,dep,1970-01-01T19:11:00Z,2412,UA/ ORD,1995
UA,ORD,dep,1970-01-01T19:21:00Z,1280,UA/ ORD,1995
UA,ORD,dep,1970-01-01T19:31:00Z,809,UA/ ORD,1995
UA,ORD,dep,1970-01-01T19:41:00Z,1061,UA/ ORD,1995
UA,ORD,dep,1970-01-01T19:51:00Z,1593,UA/ ORD,1995
UA,ORD,dep,1970-01-01T20:01:00Z,2230,UA/ ORD,1995
UA,ORD,dep,1970-01-01T20:11:00Z,2594,UA/ ORD,1995
UA,ORD,dep,1970-01-01T20:21:00Z,1387,UA/ ORD,1995
UA,ORD,dep,1970-01-01T20:31:00Z,764,UA/ ORD,1995
UA,ORD,dep,1970-01-01T20:41:00Z,1630,UA/ ORD,1995
UA,ORD,dep,1970-01-01T20:51:00Z,1122,UA/ ORD,1995
UA,ORD,dep,1970-01-01T21:01:00Z,772,UA/ ORD,1995
UA,ORD,dep,1970-01-01T21:11:00Z,503,UA/ ORD,1995
UA,ORD,dep,1970-01-01T21:21:00Z,406,UA/ ORD,1995
UA,ORD,dep,1970-01-01T21:31:00Z,329,UA/ ORD,1995
UA,ORD,dep,1970-01-01T21:41:00Z,233,UA/ ORD,1995
UA,ORD,dep,1970-01-01T21:51:00Z,797,UA/ ORD,1995
UA,ORD,dep,1970-01-01T22:01:00Z,1578,UA/ ORD,1995
UA,ORD,dep,1970-01-01T22:11:00Z,912,UA/ ORD,1995
UA,ORD,dep,1970-01-01T22:21:00Z,393,UA/ ORD,1995
UA,ORD,dep,1970-01-01T22:31:00Z,238,UA/ ORD,1995
UA,ORD,dep,1970-01-01T22:41:00Z,198,UA/ ORD,1995
UA,ORD,dep,1970-01-01T22:51:00Z,105,UA/ ORD,1995
UA,ORD,dep,1970-01-01T23:01:00Z,97,UA/ ORD,1995
UA,ORD,dep,1970-01-01T23:11:00Z,54,UA/ ORD,1995
UA,ORD,dep,1970-01-01T23:21:00Z,52,UA/ ORD,1995
UA,ORD,dep,1970-01-01T23:31:00Z,35,UA/ ORD,1995
UA,ORD,dep,1970-01-01T23:41:00Z,34,UA/ ORD,1995
UA,ORD,dep,1970-01-01T23:51:00Z,21,UA/ ORD,1995
AA,ORD,arr,1970-01-01T00:01:00Z,-143,AA/ ORD,1996
AA,ORD,arr,1970-01-01T00:11:00Z,-86,AA/ ORD,1996
AA,ORD,arr,1970-01-01T00:21:00Z,-53,AA/ ORD,1996
AA,ORD,arr,1970-01-01T00:31:00Z,-27,AA/ ORD,1996
AA,ORD,arr,1970-01-01T00:41:00Z,-27,AA/ ORD,1996
AA,ORD,arr,1970-01-01T00:51:00Z,-21,AA/ ORD,1996
AA,ORD,arr,1970-01-01T01:01:00Z,-14,AA/ ORD,1996
AA,ORD,arr,1970-01-01T01:11:00Z,-10,AA/ ORD,1996
AA,ORD,arr,1970-01-01T01:21:00Z,-12,AA/ ORD,1996
AA,ORD,arr,1970-01-01T01:31:00Z,-9,AA/ ORD,1996
AA,ORD,arr,1970-01-01T01:41:00Z,-11,AA/ ORD,1996
AA,ORD,arr,1970-01-01T01:51:00Z,-3,AA/ ORD,1996
AA,ORD,arr,1970-01-01T02:01:00Z,-9,AA/ ORD,1996
AA,ORD,arr,1970-01-01T02:11:00Z,-6,AA/ ORD,1996
AA,ORD,arr,1970-01-01T02:21:00Z,-5,AA/ ORD,1996
AA,ORD,arr,1970-01-01T02:31:00Z,-2,AA/ ORD,1996
AA,ORD,arr,1970-01-01T02:41:00Z,-2,AA/ ORD,1996
AA,ORD,arr,1970-01-01T02:51:00Z,-4,AA/ ORD,1996
AA,ORD,arr,1970-01-01T03:01:00Z,-2,AA/ ORD,1996
AA,ORD,arr,1970-01-01T03:11:00Z,-2,AA/ ORD,1996
AA,ORD,arr,1970-01-01T03:21:00Z,-1,AA/ ORD,1996
AA,ORD,arr,1970-01-01T03:31:00Z,-1,AA/ ORD,1996
AA,ORD,arr,1970-01-01T03:41:00Z,-1,AA/ ORD,1996
AA,ORD,arr,1970-01-01T03:51:00Z,-1,AA/ ORD,1996
AA,ORD,arr,1970-01-01T04:01:00Z,-3,AA/ ORD,1996
AA,ORD,arr,1970-01-01T04:11:00Z,-6,AA/ ORD,1996
AA,ORD,arr,1970-01-01T04:21:00Z,-31,AA/ ORD,1996
AA,ORD,arr,1970-01-01T04:31:00Z,-119,AA/ ORD,1996
AA,ORD,arr,1970-01-01T04:41:00Z,-191,AA/ ORD,1996
AA,ORD,arr,1970-01-01T04:51:00Z,-180,AA/ ORD,1996
AA,ORD,arr,1970-01-01T05:01:00Z,-157,AA/ ORD,1996
AA,ORD,arr,1970-01-01T05:11:00Z,-228,AA/ ORD,1996
AA,ORD,arr,1970-01-01T05:21:00Z,-441,AA/ ORD,1996
AA,ORD,arr,1970-01-01T05:31:00Z,-621,AA/ ORD,1996
AA,ORD,arr,1970-01-01T05:41:00Z,-533,AA/ ORD,1996
AA,ORD,arr,1970-01-01T05:51:00Z,-351,AA/ ORD,1996
AA,ORD,arr,1970-01-01T06:01:00Z,-165,AA/ ORD,1996
AA,ORD,arr,1970-01-01T06:11:00Z,-64,AA/ ORD,1996
AA,ORD,arr,1970-01-01T06:21:00Z,-29,AA/ ORD,1996
AA,ORD,arr,1970-01-01T06:31:00Z,-20,AA/ ORD,1996
AA,ORD,arr,1970-01-01T06:41:00Z,-7,AA/ ORD,1996
AA,ORD,arr,1970-01-01T06:51:00Z,-6,AA/ ORD,1996
AA,ORD,arr,1970-01-01T07:01:00Z,-5,AA/ ORD,1996
AA,ORD,arr,1970-01-01T07:11:00Z,-11,AA/ ORD,1996
AA,ORD,arr,1970-01-01T07:21:00Z,-226,AA/ ORD,1996
AA,ORD,arr,1970-01-01T07:31:00Z,-881,AA/ ORD,1996
AA,ORD,arr,1970-01-01T07:41:00Z,-1699,AA/ ORD,1996
AA,ORD,arr,1970-01-01T07:51:00Z,-2109,AA/ ORD,1996
AA,ORD,arr,1970-01-01T08:01:00Z,-1961,AA/ ORD,1996
AA,ORD,arr,1970-01-01T08:11:00Z,-1325,AA/ ORD,1996
AA,ORD,arr,1970-01-01T08:21:00Z,-625,AA/ ORD,1996
AA,ORD,arr,1970-01-01T08:31:00Z,-336,AA/ ORD,1996
AA,ORD,arr,1970-01-01T08:41:00Z,-222,AA/ ORD,1996
AA,ORD,arr,1970-01-01T08:51:00Z,-221,AA/ ORD,1996
AA,ORD,arr,1970-01-01T09:01:00Z,-496,AA/ ORD,1996
AA,ORD,arr,1970-01-01T09:11:00Z,-1646,AA/ ORD,1996
AA,ORD,arr,1970-01-01T09:21:00Z,-2372,AA/ ORD,1996
AA,ORD,arr,1970-01-01T09:31:00Z,-1741,AA/ ORD,1996
AA,ORD,arr,1970-01-01T09:41:00Z,-750,AA/ ORD,1996
AA,ORD,arr,1970-01-01T09:51:00Z,-411,AA/ ORD,1996
AA,ORD,arr,1970-01-01T10:01:00Z,-338,AA/ ORD,1996
AA,ORD,arr,1970-01-01T10:11:00Z,-434,AA/ ORD,1996
AA,ORD,arr,1970-01-01T10:21:00Z,-797,AA/ ORD,1996
AA,ORD,arr,1970-01-01T10:31:00Z,-1585,AA/ ORD,1996
AA,ORD,arr,1970-01-01T10:41:00Z,-1801,AA/ ORD,1996
AA,ORD,arr,1970-01-01T10:51:00Z,-1926,AA/ ORD,1996
AA,ORD,arr,1970-01-01T11:01:00Z,-1608,AA/ ORD,1996
AA,ORD,arr,1970-01-01T11:11:00Z,-903,AA/ ORD,1996
AA,ORD,arr,1970-01-01T11:21:00Z,-442,AA/ ORD,1996
AA,ORD,arr,1970-01-01T11:31:00Z,-338,AA/ ORD,1996
AA,ORD,arr,1970-01-01T11:41:00Z,-280,AA/ ORD,1996
AA,ORD,arr,1970-01-01T11:51:00Z,-446,AA/ ORD,1996
AA,ORD,arr,1970-01-01T12:01:00Z,-1126,AA/ ORD,1996
AA,ORD,arr,1970-01-01T12:11:00Z,-1913,AA/ ORD,1996
AA,ORD,arr,1970-01-01T12:21:00Z,-2073,AA/ ORD,1996
AA,ORD,arr,1970-01-01T12:31:00Z,-1800,AA/ ORD,1996
AA,ORD,arr,1970-01-01T12:41:00Z,-1063,AA/ ORD,1996
AA,ORD,arr,1970-01-01T12:51:00Z,-634,AA/ ORD,1996
AA,ORD,arr,1970-01-01T13:01:00Z,-509,AA/ ORD,1996
AA,ORD,arr,1970-01-01T13:11:00Z,-478,AA/ ORD,1996
AA,ORD,arr,1970-01-01T13:21:00Z,-539,AA/ ORD,1996
AA,ORD,arr,1970-01-01T13:31:00Z,-763,AA/ ORD,1996
AA,ORD,arr,1970-01-01T13:41:00Z,-1541,AA/ ORD,1996
AA,ORD,arr,1970-01-01T13:51:00Z,-2173,AA/ ORD,1996
AA,ORD,arr,1970-01-01T14:01:00Z,-1926,AA/ ORD,1996
AA,ORD,arr,1970-01-01T14:11:00Z,-1343,AA/ ORD,1996
AA,ORD,arr,1970-01-01T14:21:00Z,-714,AA/ ORD,1996
AA,ORD,arr,1970-01-01T14:31:00Z,-536,AA/ ORD,1996
AA,ORD,arr,1970-01-01T14:41:00Z,-540,AA/ ORD,1996
AA,ORD,arr,1970-01-01T14:51:00Z,-841,AA/ ORD,1996
AA,ORD,arr,1970-01-01T15:01:00Z,-1283,AA/ ORD,1996
AA,ORD,arr,1970-01-01T15:11:00Z,-2410,AA/ ORD,1996
AA,ORD,arr,1970-01-01T15:21:00Z,-2568,AA/ ORD,1996
AA,ORD,arr,1970-01-01T15:31:00Z,-1974,AA/ ORD,1996
AA,ORD,arr,1970-01-01T15:41:00Z,-1301,AA/ ORD,1996
AA,ORD,arr,1970-01-01T15:51:00Z,-783,AA/ ORD,1996
AA,ORD,arr,1970-01-01T16:01:00Z,-720,AA/ ORD,1996
AA,ORD,arr,1970-01-01T16:11:00Z,-674,AA/ ORD,1996
AA,ORD,arr,1970-01-01T16:21:00Z,-1021,AA/ ORD,1996
AA,ORD,arr,1970-01-01T16:31:00Z,-1484,AA/ ORD,1996
AA,ORD,arr,1970-01-01T16:41:00Z,-1218,AA/ ORD,1996
AA,ORD,arr,1970-01-01T16:51:00Z,-713,AA/ ORD,1996
AA,ORD,arr,1970-01-01T17:01:00Z,-854,AA/ ORD,1996
AA,ORD,arr,1970-01-01T17:11:00Z,-1341,AA/ ORD,1996
AA,ORD,arr,1970-01-01T17:21:00Z,-1688,AA/ ORD,1996
AA,ORD,arr,1970-01-01T17:31:00Z,-1691,AA/ ORD,1996
AA,ORD,arr,1970-01-01T17:41:00Z,-1814,AA/ ORD,1996
AA,ORD,arr,1970-01-01T17:51:00Z,-1282,AA/ ORD,1996
AA,ORD,arr,1970-01-01T18:01:00Z,-890,AA/ ORD,1996
AA,ORD,arr,1970-01-01T18:11:00Z,-709,AA/ ORD,1996
AA,ORD,arr,1970-01-01T18:21:00Z,-649,AA/ ORD,1996
AA,ORD,arr,1970-01-01T18:31:00Z,-697,AA/ ORD,1996
AA,ORD,arr,1970-01-01T18:41:00Z,-784,AA/ ORD,1996
AA,ORD,arr,1970-01-01T18:51:00Z,-837,AA/ ORD,1996
AA,ORD,arr,1970-01-01T19:01:00Z,-1239,AA/ ORD,1996
AA,ORD,arr,1970-01-01T19:11:00Z,-1625,AA/ ORD,1996
AA,ORD,arr,1970-01-01T19:21:00Z,-1931,AA/ ORD,1996
AA,ORD,arr,1970-01-01T19:31:00Z,-2247,AA/ ORD,1996
AA,ORD,arr,1970-01-01T19:41:00Z,-2019,AA/ ORD,1996
AA,ORD,arr,1970-01-01T19:51:00Z,-1492,AA/ ORD,1996
AA,ORD,arr,1970-01-01T20:01:00Z,-976,AA/ ORD,1996
AA,ORD,arr,1970-01-01T20:11:00Z,-710,AA/ ORD,1996
AA,ORD,arr,1970-01-01T20:21:00Z,-646,AA/ ORD,1996
AA,ORD,arr,1970-01-01T20:31:00Z,-917,AA/ ORD,1996
AA,ORD,arr,1970-01-01T20:41:00Z,-1324,AA/ ORD,1996
AA,ORD,arr,1970-01-01T20:51:00Z,-1418,AA/ ORD,1996
AA,ORD,arr,1970-01-01T21:01:00Z,-1339,AA/ ORD,1996
AA,ORD,arr,1970-01-01T21:11:00Z,-1192,AA/ ORD,1996
AA,ORD,arr,1970-01-01T21:21:00Z,-865,AA/ ORD,1996
AA,ORD,arr,1970-01-01T21:31:00Z,-654,AA/ ORD,1996
AA,ORD,arr,1970-01-01T21:41:00Z,-530,AA/ ORD,1996
AA,ORD,arr,1970-01-01T21:51:00Z,-453,AA/ ORD,1996
AA,ORD,arr,1970-01-01T22:01:00Z,-439,AA/ ORD,1996
AA,ORD,arr,1970-01-01T22:11:00Z,-341,AA/ ORD,1996
AA,ORD,arr,1970-01-01T22:21:00Z,-280,AA/ ORD,1996
AA,ORD,arr,1970-01-01T22:31:00Z,-240,AA/ ORD,1996
AA,ORD,arr,1970-01-01T22:41:00Z,-267,AA/ ORD,1996
AA,ORD,arr,1970-01-01T22:51:00Z,-354,AA/ ORD,1996
AA,ORD,arr,1970-01-01T23:01:00Z,-210,AA/ ORD,1996
AA,ORD,arr,1970-01-01T23:11:00Z,-173,AA/ ORD,1996
AA,ORD,arr,1970-01-01T23:21:00Z,-113,AA/ ORD,1996
AA,ORD,arr,1970-01-01T23:31:00Z,-82,AA/ ORD,1996
AA,ORD,arr,1970-01-01T23:41:00Z,-78,AA/ ORD,1996
AA,ORD,arr,1970-01-01T23:51:00Z,-183,AA/ ORD,1996
AA,ORD,dep,1970-01-01T00:01:00Z,34,AA/ ORD,1996
AA,ORD,dep,1970-01-01T00:11:00Z,30,AA/ ORD,1996
AA,ORD,dep,1970-01-01T00:21:00Z,24,AA/ ORD,1996
AA,ORD,dep,1970-01-01T00:31:00Z,8,AA/ ORD,1996
AA,ORD,dep,1970-01-01T00:41:00Z,12,AA/ ORD,1996
AA,ORD,dep,1970-01-01T00:51:00Z,17,AA/ ORD,1996
AA,ORD,dep,1970-01-01T01:01:00Z,13,AA/ ORD,1996
AA,ORD,dep,1970-01-01T01:11:00Z,3,AA/ ORD,1996
AA,ORD,dep,1970-01-01T01:21:00Z,7,AA/ ORD,1996
AA,ORD,dep,1970-01-01T01:31:00Z,10,AA/ ORD,1996
AA,ORD,dep,1970-01-01T01:41:00Z,4,AA/ ORD,1996
AA,ORD,dep,1970-01-01T01:51:00Z,1,AA/ ORD,1996
AA,ORD,dep,1970-01-01T02:01:00Z,3,AA/ ORD,1996
AA,ORD,dep,1970-01-01T02:31:00Z,1,AA/ ORD,1996
AA,ORD,dep,1970-01-01T02:41:00Z,2,AA/ ORD,1996
AA,ORD,dep,1970-01-01T02:51:00Z,1,AA/ ORD,1996
AA,ORD,dep,1970-01-01T03:01:00Z,1,AA/ ORD,1996
AA,ORD,dep,1970-01-01T03:41:00Z,1,AA/ ORD,1996
AA,ORD,dep,1970-01-01T04:01:00Z,1,AA/ ORD,1996
AA,ORD,dep,1970-01-01T04:31:00Z,1,AA/ ORD,1996
AA,ORD,dep,1970-01-01T05:51:00Z,318,AA/ ORD,1996
AA,ORD,dep,1970-01-01T06:01:00Z,129,AA/ ORD,1996
AA,ORD,dep,1970-01-01T06:11:00Z,266,AA/ ORD,1996
AA,ORD,dep,1970-01-01T06:21:00Z,1766,AA/ ORD,1996
AA,ORD,dep,1970-01-01T06:31:00Z,853,AA/ ORD,1996
AA,ORD,dep,1970-01-01T06:41:00Z,1409,AA/ ORD,1996
AA,ORD,dep,1970-01-01T06:51:00Z,2095,AA/ ORD,1996
AA,ORD,dep,1970-01-01T07:01:00Z,568,AA/ ORD,1996
AA,ORD,dep,1970-01-01T07:11:00Z,182,AA/ ORD,1996
AA,ORD,dep,1970-01-01T07:21:00Z,404,AA/ ORD,1996
AA,ORD,dep,1970-01-01T07:31:00Z,126,AA/ ORD,1996
AA,ORD,dep,1970-01-01T07:41:00Z,131,AA/ ORD,1996
AA,ORD,dep,1970-01-01T07:51:00Z,497,AA/ ORD,1996
AA,ORD,dep,1970-01-01T08:01:00Z,125,AA/ ORD,1996
AA,ORD,dep,1970-01-01T08:11:00Z,202,AA/ ORD,1996
AA,ORD,dep,1970-01-01T08:21:00Z,239,AA/ ORD,1996
AA,ORD,dep,1970-01-01T08:31:00Z,650,AA/ ORD,1996
AA,ORD,dep,1970-01-01T08:41:00Z,3367,AA/ ORD,1996
AA,ORD,dep,1970-01-01T08:51:00Z,4414,AA/ ORD,1996
AA,ORD,dep,1970-01-01T09:01:00Z,1966,AA/ ORD,1996
AA,ORD,dep,1970-01-01T09:11:00Z,976,AA/ ORD,1996
AA,ORD,dep,1970-01-01T09:21:00Z,411,AA/ ORD,1996
AA,ORD,dep,1970-01-01T09:31:00Z,213,AA/ ORD,1996
AA,ORD,dep,1970-01-01T09:41:00Z,155,AA/ ORD,1996
AA,ORD,dep,1970-01-01T09:51:00Z,552,AA/ ORD,1996
