reporting_airline,id,type,airport,x,y
Southwest Airlines,919,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,920,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,920,dest,MKE,980769.513678976,-155418.02245427898
Southwest Airlines,921,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,921,dest,MSP,533284.8020873081,9198.64416372486
Southwest Airlines,922,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,922,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,923,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,923,dest,OAK,-1929816.947397706,-549399.1884917811
Southwest Airlines,924,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,924,dest,OKC,218240.3077465392,-1063902.9710996167
Southwest Airlines,925,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,925,dest,OMA,343006.6325637459,-402442.5398354072
Southwest Airlines,926,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,926,dest,ONT,-1614545.9907031525,-1046821.4894757676
Southwest Airlines,927,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,927,dest,PDX,-1729571.0771865274,310444.7043324455
Southwest Airlines,928,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,928,dest,PHL,2075929.4181951769,-255080.32292677445
Southwest Airlines,929,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,929,dest,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,930,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,930,dest,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,931,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,931,dest,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,932,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,932,dest,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,933,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,933,dest,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,934,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,934,dest,SDF,1241535.522119959,-652005.0450171886
Southwest Airlines,935,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,935,dest,SEA,-1650755.3926562539,505066.6320739882
Southwest Airlines,936,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,936,dest,SFO,-1945640.7538789264,-556902.5127197708
Southwest Airlines,937,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,937,dest,SJC,-1914820.4720456952,-595055.2286396603
Southwest Airlines,938,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,938,dest,SLC,-1004609.4621734885,-395049.06406783813
Southwest Airlines,939,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,939,dest,SMF,-1850472.0747063856,-458086.04301328777
Southwest Airlines,940,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,940,dest,SNA,-1646508.559850192,-1083248.598617272
Southwest Airlines,941,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,941,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,942,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,942,dest,TPA,1720329.790563932,-1713285.848456208
Southwest Airlines,943,origin,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,943,dest,TUL,369902.00173730054,-968710.335093024
Southwest Airlines,944,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,944,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,945,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,945,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,946,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,946,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,947,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,947,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,948,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,948,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,949,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,949,dest,FLL,1989416.8668556917,-1869685.279595282
Southwest Airlines,950,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,950,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,951,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,951,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,952,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,952,dest,LAX,-1689593.4354288722,-1043456.7015018368
Southwest Airlines,953,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,953,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,954,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,954,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,955,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,955,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,956,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,956,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,957,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,957,dest,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,958,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,958,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,959,origin,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,959,dest,TPA,1720329.790563932,-1713285.848456208
Southwest Airlines,960,origin,PNS,1232374.963107157,-1519383.0474165194
Southwest Airlines,960,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,961,origin,PNS,1232374.963107157,-1519383.0474165194
Southwest Airlines,961,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,962,origin,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,962,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,963,origin,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,963,dest,DCA,1959959.090984065,-409479.41835946374
Southwest Airlines,964,origin,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,964,dest,FLL,1989416.8668556917,-1869685.279595282
Southwest Airlines,965,origin,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,965,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,966,origin,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,966,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,967,origin,PVD,2312630.224903233,45984.38112504096
Southwest Airlines,967,dest,TPA,1720329.790563932,-1713285.848456208
Southwest Airlines,968,origin,PWM,2323046.368311461,282201.85932739975
Southwest Airlines,968,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,969,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,969,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,970,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,970,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,971,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,971,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,972,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,972,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,973,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,973,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,974,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,974,dest,FLL,1989416.8668556917,-1869685.279595282
Southwest Airlines,975,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,975,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,976,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,976,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,977,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,977,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,978,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,978,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,979,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,979,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,980,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,980,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,981,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,981,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,982,origin,RDU,1892329.2704660424,-772779.4700067013
Southwest Airlines,982,dest,TPA,1720329.790563932,-1713285.848456208
Southwest Airlines,983,origin,RIC,1974576.5147112373,-562009.3202353421
Southwest Airlines,983,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,984,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,984,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,985,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,985,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,986,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,986,dest,LAX,-1689593.4354288722,-1043456.7015018368
Southwest Airlines,987,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,987,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,988,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,988,dest,OAK,-1929816.947397706,-549399.1884917811
Southwest Airlines,989,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,989,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,990,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,990,dest,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,991,origin,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,991,dest,SJC,-1914820.4720456952,-595055.2286396603
Southwest Airlines,992,origin,ROC,1784302.386940441,37810.92949343497
Southwest Airlines,992,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,993,origin,ROC,1784302.386940441,37810.92949343497
Southwest Airlines,993,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,994,origin,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,994,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,995,origin,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,995,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,996,origin,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,996,dest,CMH,1445821.7184349983,-405735.9494879742
Southwest Airlines,997,origin,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,997,dest,IND,1166867.010981104,-490339.71160834696
Southwest Airlines,998,origin,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,998,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,999,origin,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,999,dest,PIT,1653058.7188770992,-301571.10045485134
Southwest Airlines,1000,origin,RSW,1822839.8385921961,-1854169.26849232
Southwest Airlines,1000,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,1001,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1001,dest,ABQ,-603104.745800889,-1082686.4778323667
Southwest Airlines,1002,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1002,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,1003,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1003,dest,AUS,225823.07315140465,-1638702.7618488022
Southwest Airlines,1004,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1004,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,1005,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1005,dest,BOI,-1296364.617988922,-29797.04410178459
Southwest Airlines,1006,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1006,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,1007,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1007,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,1008,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1008,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,1009,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1009,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,1010,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1010,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,1011,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1011,dest,MCI,455074.4312943624,-619331.8913740775
Southwest Airlines,1012,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1012,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,1013,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1013,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,1014,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1014,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,1015,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1015,dest,OAK,-1929816.947397706,-549399.1884917811
Southwest Airlines,1016,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1016,dest,PDX,-1729571.0771865274,310444.7043324455
Southwest Airlines,1017,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1017,dest,PHX,-1115699.3885834513,-1205089.0053395256
Southwest Airlines,1018,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1018,dest,RNO,-1678096.5663649472,-409666.019399356
Southwest Airlines,1019,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1019,dest,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1020,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1020,dest,SEA,-1650755.3926562539,505066.6320739882
Southwest Airlines,1021,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1021,dest,SFO,-1945640.7538789264,-556902.5127197708
Southwest Airlines,1022,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1022,dest,SJC,-1914820.4720456952,-595055.2286396603
Southwest Airlines,1023,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1023,dest,SLC,-1004609.4621734885,-395049.06406783813
Southwest Airlines,1024,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1024,dest,SMF,-1850472.0747063856,-458086.04301328777
Southwest Airlines,1025,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1025,dest,STL,834066.6669227502,-646449.0468188728
Southwest Airlines,1026,origin,SAN,-1603701.5452417962,-1199220.2306533586
Southwest Airlines,1026,dest,TUS,-1033490.7270596127,-1363482.3767388165
Southwest Airlines,1027,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1027,dest,ATL,1438837.9937618312,-1129310.979486318
Southwest Airlines,1028,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1028,dest,BNA,1193955.4135102862,-891176.9680870201
Southwest Airlines,1029,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1029,dest,BWI,1980887.5167152977,-365563.636502196
Southwest Airlines,1030,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1030,dest,DAL,295794.1446696455,-1343507.98461109
Southwest Airlines,1031,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1031,dest,DEN,-398957.8437938119,-559911.2634607605
Southwest Airlines,1032,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1032,dest,ELP,-605825.3288960081,-1441254.1790057654
Southwest Airlines,1033,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1033,dest,HOU,460280.73628586193,-1689712.830489488
Southwest Airlines,1034,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1034,dest,LAS,-1356682.4796960566,-868251.8410072095
Southwest Airlines,1035,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1035,dest,LAX,-1689593.4354288722,-1043456.7015018368
Southwest Airlines,1036,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1036,dest,MCI,455074.4312943624,-619331.8913740775
Southwest Airlines,1037,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1037,dest,MCO,1829771.2698870576,-1638824.7811905802
Southwest Airlines,1038,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1038,dest,MDW,1011185.7905791268,-281702.30650750065
Southwest Airlines,1039,origin,SAT,149495.41162521293,-1713236.8214802423
Southwest Airlines,1039,dest,MSY,943779.1568939897,-1610813.662288556
Southwest Airlines,1040,origin,SAT,149495.41162521293,-1713236.8214802423
